"fdc_id","food_desc","foodgroup","Edible_factor_in_FCT","WATERg","ENERCkJ","ENERCkcal","FAT_g","FASATg","F12D0g","F14D0g","F16D0g","F18D0g","FATRNg","FAMSg","F16D1g","F18D1g","FAPUg","F18D2N6g","F18D3N3g","F20D3N3g","F20D3N6g","F20D4N3g","F20D4N6g","F20D5N3g","F22D5N3g","F22D6N3g","omega_3","omega_6","CHOLEmg","CHOAVLg","STARCHg","mono_di","SUGARg","FIBTGg","PROCNTg","salt","ALCg","VITA_RAEmcg","RETOLmcg","CARTBmcg","VITDmcg","VITEmg","THIAmg","RIBFmg","NIAmg","VITB6_mg","FOLmcg","VITB12mcg","VITCmg","CAmg","FEmg","NAmg","Kmg","MGmg","ZNmg","SEmcg","CUmg","Pmg","IDmcg","scientific_name","nutrient_data_source","source_fct"
"04.339","Sushi, maki, tuna","Fish and shellfish",1,73,473,112,1.9,0.3,0,0,0.29,0.02,0,1.1,0.08,1.05,0.3,0.22,0.02,0,0,0,0,0.01,0,0.04,"7.0000000000000007E-2","0.23",7,17.7,17.4,"0.3",0,0,5.8,"0.2",0,61,60,19,0.3,0.4,0.05,0.05,1.8,0.27,7,0.8,3,21,0.5,70,307,13,0.5,32,0.1,69,47,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"04.335","Sushi, nigiri, halibut, Atlantic","Fish and shellfish",1,72,480,113,1.5,0.3,0,0.04,0.18,0.04,0,0.6,0.1,0.31,0.4,0.06,0.01,0,0,0.01,0.01,0.09,0.02,0.12,"0.27","0.08",20,17.6,17.4,"0.2",0,0,7.3,"0",0,3,3,0,1.9,0.4,0.03,0.04,2.1,0.22,5,0.4,2,4,0.1,17,157,10,0.5,14,0.04,82,7,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"04.334","Sushi, nigiri, salmon","Fish and shellfish",1,69,621,148,5.1,0.8,0,0.1,0.49,0.13,0,2.6,0.12,2.18,1.7,0.76,0.33,0,0.01,0.04,0.01,0.14,0.06,0.21,"0.84","0.87",24,17.6,17.4,"0.2",0,0,7.7,"0",0,8,8,0,3.1,0.4,0.04,0.04,2.4,0.24,4,1.1,2,4,0.1,14,155,11,0.5,9,0.04,85,2,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"04.372","Sushi, nigiri, scallops","Fish and shellfish",1,75,440,104,0.5,0.1,0,0.01,0.07,0.01,0,0.1,0.01,0.07,0.2,0.04,0.01,0,0,0,0.01,0.04,0,0.05,"0.11","0.05",38,17.6,17.4,"0.2",0,0,7.2,"0",0,1,1,0,1.3,0.4,0.01,0.03,0.7,0.1,5,1.2,2,4,0.2,17,67,9,0.9,6,0.06,61,4,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"04.371","Sushi, nigiri, scampi","Fish and shellfish",1,73,465,110,0.4,0.1,0,0,0.06,0.01,0,0.1,0.01,0.08,0.1,0.04,0.01,0,0,0,0.01,0.03,0,0.03,"7.0000000000000007E-2","0.05",46,17.6,17.4,"0.2",0,0,8.8,"0.5",0,1,1,0,1.1,1.6,0.01,0.03,0.8,0.11,3,1.4,2,21,0.1,183,91,16,0.7,9,0.21,61,11,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"04.336","Sushi, nigiri, tuna","Fish and shellfish",1,72,471,111,0.5,0.1,0,0,0.09,0.03,0,0.1,0.01,0.08,0.2,0.04,0.01,0,0,0,0.01,0.01,0,0.08,"0.1","0.06",13,17.6,17.4,"0.2",0,0,9,"0",0,113,113,0,0.5,0.4,0.05,0.05,2.9,0.39,6,1.5,2,5,0.7,13,163,15,0.5,61,0.06,97,6,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"4.3","Shellfish, fish offal","Fish and shellfish",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"04.051","Cod liver, raw","Fish and shellfish",NA,37,2276,553,59,9.4,0,2.06,7.11,1.74,0,27.4,2.76,11.25,15,0.93,0.5,0,0,0.36,0.25,4.74,0,6.18,"13.71","1.34",245,0,0,"0",0,0,5.5,"0.1",0,4794,4794,0,89.7,5.2,0.11,0.3,2.2,0.09,107,43,0,5,1.7,48,156,9,1.2,80,0.4,138,355,"Gadus morhua","Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"04.312","Cod roe, boiled","Fish and shellfish",1,78,422,100,2.5,0.6,0,0.04,0.47,0.06,0,0.5,0.09,0.37,1.2,0.03,0.01,0,0,0,0.08,0.35,0.03,0.72,"1.1100000000000001","0.11",359,0,0,"0",0,0,19.3,"0.2",0,26,26,0,4.8,10.3,0.64,0.51,0.9,0.2,17,17.3,17,9,0.8,95,227,12,5,105,0.12,381,195,"Gadus morhua","Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"04.318","Cod roe, canned, fried in fat","Fish and shellfish",1,62,918,220,13.3,3.8,0.43,0.38,1.5,0.78,0.1,5.6,0.16,5.4,2.8,1.91,0.46,0,0,0.02,0.02,0.23,0.02,0.32,"1.04","1.91",326,0,0,"0",0,0,25.1,"0.3",0,105,103,18,16.2,6.1,0.61,0.23,0.4,0.25,9,8.7,0,12,0.8,134,141,8,3.4,20,0.22,280,190,"Gadus morhua","Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"04.052","Cod roe, raw","Fish and shellfish",1,72,491,116,2.6,0.5,0,0.03,0.42,0.05,0,0.5,0.08,0.33,1.1,0.02,0.01,0,0,0,0.08,0.32,0.03,0.65,"1","0.1",323,0,0,"0",0,0,23.2,"0.3",0,28,28,0,5.2,10.3,0.77,0.66,1.2,0.26,22,19.5,19,8,0.9,101,272,13,4.5,105,0.12,403,195,"Gadus morhua","Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"04.055","Crab, boiled","Fish and shellfish",0.4,72,456,108,1.8,0.3,0,0.02,0.12,0.04,0,0.2,0.09,0.18,0.5,0.01,0.01,0,0,0.01,0.04,0.15,0.01,0.11,"0.31","0.06",142,0,0,"0",0,0,22.9,"1.4",0,4,4,0,0,4.7,0.05,0.4,1.7,0.2,13,13.5,0,551,1.8,550,244,63,6.5,200,1.6,450,178,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"04.091","Crab, plain, canned","Fish and shellfish",1,72,456,108,1.8,0.4,0,0.02,0.16,0.05,0,0.3,0.11,0.23,0.6,0.01,0.01,0,0,0.01,0.05,0.2,0.02,0.15,"0.4","0.08",72,0,0,"0",0,0,22.9,"1.4",0,0,0,0,0,1.2,0.05,0.4,1.1,0.3,10,13.5,0,120,2.8,550,100,32,5.7,50,0.42,140,268,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"04.265","Crabsticks, frozen","Fish and shellfish",1,72,484,114,0.8,0.1,0,0,0.08,0.02,0,0.3,0.01,0.29,0.3,0.19,0.02,0,0,0,0,0.02,0,0.06,"0.11","0.19",44,14.1,10.6,"3.5",3.5,0,12.5,"2",0,2,2,0,0.7,0.7,0.05,0.14,2.2,0.32,12,2.9,0,9,0.2,807,294,21,0.7,25,0.01,188,219,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"04.121","Crawfish, boiled","Fish and shellfish",0.12,85,230,55,1.3,0.3,0,0.01,0.12,0.05,0,0.4,0.07,0.21,0.5,0.01,0.01,0,0,0,0.07,0.3,0.02,0.14,"0.47","0.09",125,0,0,"0",0,0,10.7,"1.9",0,0,0,0,0,3.2,0.14,0.06,2.4,0.2,8,3,0,222,2.4,765,106,33,2.4,30,1.9,150,152,"Astacus astacus","Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"04.340","King prawns, raw","Fish and shellfish",NA,82,325,77,0.7,0.2,0,0.01,0.09,0.01,0,0.1,0.03,0.1,0.2,0.01,0,0,0,0,0.02,0.1,0.01,0.09,"0.2","0.03",150,0,0,"0",0,0,17.6,"0.5",0,0,0,0,0,1.8,0,0.05,0.1,0.11,11,1,0,44,0.7,215,126,28,1.2,34,0.21,155,5,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"04.374","Lobster tail, in brine, drained","Fish and shellfish",1,83,296,70,0.4,0.1,0,0,0.05,0.02,0,0.1,0.02,0.07,0.1,0.04,0.02,0,0,0,0.02,0.03,0,0.01,"0.06","0.06",149,0.8,0.8,"0",0,0,15.6,"2.1",0,0,0,0,0,1.4,0.01,0.04,0.5,0,4,2.5,0,32,0.5,829,72,10,1.2,22,NA,88,12,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"04.054","Lobster, boiled","Fish and shellfish",0.28,78,281,66,0.6,0.1,0,0,0.05,0.02,0,0.2,0.03,0.09,0.2,0,0,0,0,0,0.03,0.13,0.01,0.06,"0.2","0.04",93,0,0,"0",0,0,15.2,"1.7",0,0,0,0,0,4.3,0.1,0.06,1.8,0.21,17,1,0,138,0.7,680,116,45,4.1,80,2.2,150,350,"Homarus gammarus","Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"04.076","Mussel, blue, canned, drained","Fish and shellfish",1,76,451,107,2.3,0.4,0,0.06,0.26,0.05,0,0.4,0.19,0.1,0.8,0.03,0.02,NA,NA,NA,0.04,0.39,0.02,0.23,"0.66","7.0000000000000007E-2",86,4.7,4.7,"0",0,0,16.9,"1.3",0,42,42,0,0.1,2.2,0,0.18,0.6,0,31,14.7,0,40,4.3,511,73,41,3.6,67,0.22,222,170,"Mytilus edulis","Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"04.053","Mussel, blue, raw","Fish and shellfish",0.51,85,229,54,1.4,0.3,0,0.03,0.2,0.03,0,0.3,0.11,0.14,0.6,0.06,0.03,0,0,0.01,0.01,0.24,0.01,0.16,"0.5","0.09",38,0,0,"0",0,0,10.4,"1.5",0,14,14,0,0,0.8,0,0.27,1.2,0.1,42,25,0,30,7.7,582,145,39,3.4,46,0.22,145,270,"Mytilus edulis","Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"04.058","Oyster, common, raw","Fish and shellfish",0.1,80,247,59,2.4,0.5,0,0.08,0.5,0.1,0,0.5,0.08,0.26,1,0.06,0.13,0,0,0.02,0.02,0.27,0.02,0.21,"0.65","0.09",50,0,0,"0",0,0,9.3,"0.3",0,38,38,0,3.1,1.1,0.2,0.2,2,0.2,10,14,0,22,3.1,110,265,19,42,60,0.9,161,85,"Ostrea edulis","Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"04.367","Periwinkle, common, Norwegian","Fish and shellfish",0.16,77,367,87,1.4,0.2,0,0.05,0.14,0.05,0,0.3,0.02,0.21,0.5,0.08,0.04,0.02,0.01,0.02,0.09,0.15,0.02,0.01,"0.22","0.26",0,3.3,NA,"0",0,0,15.2,"1.1000000000000001",0,30,30,0,0,5,0.01,0.12,1.4,0.13,6,0.5,0,10,3.5,420,382,250,1,27,0.4,272,NA,"Littorina littorea","Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"04.264","Scallop, boiled","Fish and shellfish",NA,82,330,78,1.2,0.3,0,0.02,0.13,0.04,0,0.1,0.02,0.07,0.6,0,0,0,0,0,0.02,0.15,0,0.2,"0.4","0.04",158,0,0,"0",0,0,16.8,"0.1",0,4,4,0,4.4,1.5,0,0.08,1.7,0.04,10,4,0,8,0.6,60,151,20,2.3,23,0.11,159,13,"Pecten maximus","Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"04.114","Scallop, raw","Fish and shellfish",NA,78,345,82,1.1,0.2,0,0.02,0.11,0.04,0,0.1,0.02,0.05,0.5,0,0,0,0,0,0.02,0.12,0,0.16,"0.32","0.04",126,0,0,"0",0,0,17.9,"0.1",0,4,4,0,4.2,1.3,0,0.09,1.9,0.04,11,4,0,7,0.6,56,161,19,1.8,20,0.1,150,11,"Pecten maximus","Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"04.098","Shrimps, in brine, drained","Fish and shellfish",1,82,306,72,0.3,0.1,0,0,0.04,0,0,0.1,0.01,0.04,0.1,0,0,0,0,0,0,0.04,0,0.03,"7.0000000000000007E-2","0",172,1.2,1.2,"0",0,0,16.3,"2.5",0,0,0,0,0,3.1,0.01,0,0.3,0,4,1.8,0,37,0.2,1010,94,19,0.7,20,0.11,99,12,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"04.057","Shrimps, Northern, boiled","Fish and shellfish",0.33,68,426,100,0.8,0.1,0,0.01,0.08,0.01,0,0.2,0.03,0.09,0.2,0.01,0,0,0,0,0.02,0.1,0.01,0.08,"0.19","0.02",150,0,0,"0",0,0,23.3,"1.5",0,2,2,0,3.5,5.3,0.01,0.07,2.3,0.1,4,4.6,0,61,0.1,600,239,43,1,30,0.6,150,35,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"04.258","Snails, canned","Fish and shellfish",1,79,326,77,1.4,0.2,0,0.02,0.13,0.02,0,0.3,0.07,0.09,0.4,0.04,0.02,0,0,0,0.01,0.16,0.01,0.1,"0.33","0.06",50,0,0,"0",0,0,16.1,"0.2",0,90,90,0,1.1,0.8,0.13,0.18,1.9,0.05,20,5,0,170,3.5,73,121,250,2,50,1.7,200,0,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"04.313","Squid, battered, pre-fried, fried in soy oil","Fish and shellfish",1,43,1380,331,21.2,5.8,0,0.11,2.6,1.38,0,10,0.05,9.44,4.6,5.07,0.56,0,0,0.01,0.01,0.27,0.01,0.63,"1.46","5.07",172,22,21.9,"0.1",0,1,12.6,"0.2",0,49,47,13,0.2,3.1,0.09,0.23,1.6,0.3,14,2.1,0,96,0.7,89,232,25,1.1,41,0.59,171,59,"Todarodes sagittatus","Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"04.302","Squid, boiled","Fish and shellfish",0.78,75,492,117,2.9,0.8,0,0.09,0.63,0.14,0,0.4,0.02,0.11,1.2,0,0.01,0,0,0.01,0.01,0.35,0.01,0.81,"1.19","0.02",441,0,0,"0",0,0,22.6,"0.5",0,24,24,0,0,2.1,0.15,0.16,4.7,0.95,18,4.7,0,25,0.8,183,412,47,2.2,116,1.73,317,88,"Todarodes sagittatus","Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"04.262","Squid, raw","Fish and shellfish",0.78,81,325,77,1.7,0.4,0,0.04,0.32,0.07,0,0.2,0.01,0.06,0.6,0,0,0,0,0.01,0.01,0.18,0,0.41,"0.61","0.01",225,0,0,"0",0,0,15.4,"0.3",0,15,15,0,0,1.2,0.1,0.12,3.4,0.69,13,3,0,13,0.5,110,280,28,1.1,66,0.98,190,50,"Todarodes sagittatus","Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"5","Cereals, seed and nuts","Cereals, seed and nuts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"5.1","Flour","Cereals, seed and nuts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"05.420","Almond flour","Cereals, seed and nuts",1,4,2492,603,53.1,4.2,0,0,3.3,0.76,0,33.4,0.25,32.95,13.1,13.1,0,0,0,0,0,0,0,0,"0","13.1",0,4,0,"4",0,10,22.4,"0",0,0,0,3,0,25.5,0.21,0.78,3.1,0.11,34,0,0,270,3.6,8,670,280,3,0,0.92,520,0,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"05.002","Barley flour","Cereals, seed and nuts",1,14,1414,334,2,0.4,0,0,0.35,0,0,0.2,0,0.2,1,0.91,0.1,0,0,0,0,0,0,0,"0.1","0.91",0,65.6,64.9,"0.7",0,10,8.7,"0",0,0,0,0,0,0.5,0.3,0.07,2.8,0.22,29,0,0,27,1.8,0,288,61,1.3,0,0.29,210,0,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"05.132","Buckwheat flour","Cereals, seed and nuts",1,24,1301,307,2.8,0.3,0,0,0.32,0,0,0.6,0.01,0.62,0.7,0.69,0,0,0,0,0,0,0,0,"0","0.69",0,56.2,54.9,"1.4",0,5,12,"0",0,0,0,0,0,0,0.45,0.45,2.3,0.24,58,0,0,15,2.3,0,410,190,1.4,3,0.36,360,0,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"05.351","Cake flour mix, gluten-free, powder, Toro","Cereals, seed and nuts",1,7,1591,375,0.7,0.1,0,0,0.05,0.02,0,0.4,0,0.31,0.2,0.27,0.03,0,0,0,0,0,0,0,"0.03","0.27",0,91,87.2,"3.8",3.7,0,1,"1.5",0,0,0,0,0,0.2,0.01,0,0.2,0.02,0,0,0,10,0.4,600,18,7,0.2,0,0.02,10,NA,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"05.445","Coconut flour","Cereals, seed and nuts",1,2,2665,648,61.3,53.3,27.36,9.74,4.26,1.66,0,2.4,0,2.37,0.4,0.38,0,0,0,0,0,0,0,0,"0","0.38",0,5.3,0,"5.3",0,25,6.5,"0",0,0,0,0,0,0,0.03,0,0.6,0.09,21,0,0,13,2.8,19,710,100,1.5,8,0.76,165,0,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"05.015","Corn starch","Cereals, seed and nuts",1,12,1510,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,88.8,88.8,"0",0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.1,6,5,2,0,0,0,13,0,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"05.013","Cornmeal","Cereals, seed and nuts",1,9,1542,364,2.3,0.3,0,0,0.27,0.04,0,0.6,0,0.59,1,1,0.03,0,0,0,0,0,0,0,"0.03","1",0,77,76.1,"0.9",0,6,6,"0",0,9,0,110,0,1.1,0.14,0.05,1,0.1,10,0,0,2,1.5,0,182,53,1,0,0.11,138,0,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"05.121","Flour, 40 % wholemeal, wheat and rye","Cereals, seed and nuts",1,14,1365,323,2,0.2,0,0,0.23,0.01,0,0.3,0,0.18,0.9,0.9,0.07,0,0,0,0,0,0,0,"7.0000000000000007E-2","0.9",0,60.8,59.1,"1.7",0,8,11.6,"0",0,0,0,3,0,0.9,0.39,0.07,3,0.12,25,0,0,22,2.2,2,273,62,1.6,7,0.21,226,2,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"05.424","Flour, gluten-free, coarse, Semper","Cereals, seed and nuts",1,11,1421,336,0.7,0.1,0,0,0.1,0.01,0,0.2,0,0.19,0.3,0.26,0.01,0,0,0,0,0,0,0,"0.01","0.26",0,76,72.2,"3.8",NA,8,2.3,"0.1",0,NA,NA,NA,0,0,0.3,0.56,4.3,0.21,42,0,5,34,8.5,58,52,14,0.4,2,0.08,58,10,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"05.478","Flour, gluten-free, Finax","Cereals, seed and nuts",1,15,1431,337,0,0.1,0,0.01,0.04,0.01,0,0,0,0.02,0,0.04,0,0,0,0,0,0,0,0,"0","0.04",1,79.8,76.1,"3.7",0,2,3.4,"0.1",0,1,1,0,0,0,0.6,0.2,6.2,0.6,4,0.3,0,111,5.1,37,136,13,0.4,0,11.6,119,9,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"05.479","Flour, gluten-free, Finmix, Semper","Cereals, seed and nuts",1,1,1554,367,0,0.1,0,0,0.04,0,0,0.1,0,0.05,0.1,0.01,0,0,0,0,0,0,0,0,"0","0.01",0,82.9,79.9,"3",0,14,2,"0.1",0,0,0,0,0,0,0.4,0.4,4,0.35,40,0,0,8,6.1,48,44,12,0.4,0,0.05,56,0,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"05.425","Flour, gluten-free, Jyttemel Original","Cereals, seed and nuts",1,11,1442,341,1.4,0.2,0,0.01,0.21,0.03,0,0.4,0,0.4,0.8,0.33,0.24,0,0,0,0,0,0,0,"0.24","0.33",0,71.7,71,"0.7",0,7,6.9,"0",0,NA,NA,NA,0,0.1,0.16,0.09,1.9,0.21,23,0,2,37,2.5,0,210,68,1.5,3,0.26,160,2,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"05.250","Flour, gluten-free, mix for white bread, Toro","Cereals, seed and nuts",1,9,1530,361,1.1,0.1,0,0,0.3,0.01,0,0.3,0,0.23,0.7,1.07,0.07,0,0,0,0,0,0,0,"0.08","1.07",0,84.6,79.9,"4.7",4.7,4,1.1,"1.3",0,2,2,1,0,0.3,0.04,0.01,0.9,0.02,3,0,3,66,0.3,520,74,7,0.2,1,0.04,100,2,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"05.251","Flour, gluten-free, mix for wholemeal bread","Cereals, seed and nuts",1,3,1659,393,4,0.6,0,0,0.38,0.17,0,1.5,0.01,1.52,1.4,1.33,0.05,0,0,0,0,0,0,0,"0.05","1.33",0,79.9,75.5,"4.4000000000000004",4.7,8,5,"1",0,0,0,0,0,0.1,0.14,0.09,0.9,0.09,18,0,0,50,3.9,406,143,57,0.8,0,0.18,109,0,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"05.426","Flour, gluten-free, Schär","Cereals, seed and nuts",1,11,1419,335,0.7,0.1,0,0,0.09,0.01,0,0.3,0.07,0.11,0.1,0.04,0,0,0,0,0,0,0,0,"0.02","0.17",0,77.4,73.9,"3.5",NA,5,2.5,"1",0,NA,NA,NA,0,0.1,0.03,0.04,0.5,0.04,14,0,0,12,0.6,380,97,16,0.4,2,0.07,56,2,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"05.383","Gram flour","Cereals, seed and nuts",1,9,1581,375,5.4,0.6,0,0.01,0.46,0.08,0,1,0.01,1.25,2.8,2.4,0.09,0,0,0,0,0,0,0,"0.09","2.4",0,53.8,51.5,"2.2999999999999998",0,10,22.7,"0",0,3,0,32,0,2.5,0.45,0.17,1.9,0.45,193,0,0,58,2.6,2,297,62,1.5,4,0.27,220,NA,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"05.480","Oat bread flour mix, gluten-free, Toro","Cereals, seed and nuts",1,3,1686,400,6.3,0.6,0,0,0.41,0.18,0,2.2,0.01,2.16,2.9,1.87,1,0,0,0,0,0,0,0,"1","1.87",0,76.9,73.4,"3.5",NA,10,4.1,"1.6",0,0,0,0,0,2.2,0.18,0.03,0.6,0.09,15,0,0,126,3.2,634,105,37,0.6,0,0.12,199,0,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"05.122","Oatbran","Cereals, seed and nuts",1,10,1519,361,7.5,1.6,0.03,0.02,1.22,0.08,0,2.7,0.02,2.56,2.7,2.86,0.13,0,0,0,0,0,0,0,"0.13","2.86",0,54.6,51.4,"3.2",0,13,12.3,"0",0,0,0,0,0,7.5,0.5,0.22,4.7,0.17,52,0,0,58,5,4,566,235,3.1,1,0.62,734,0,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"05.004","Oatmeal","Cereals, seed and nuts",1,10,1573,373,7,1.5,0,0.01,1.01,0.11,0,2.5,0.01,2.65,2.5,2.56,0.08,0,0,0,0,0,0,0,"0.08","2.56",0,61.7,60.4,"1.3",0,9,11.7,"0",0,0,0,0,0,0.8,0.47,0.13,0.9,0.2,32,0,0,53,5,10,427,130,3.1,1,0.4,425,0,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"05.020","Potato starch","Cereals, seed and nuts",1,15,1431,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,84.2,84.2,"0",0,0,0,"0",0,0,0,0,0,0,0,0,0.2,0,0,0,0,11,0.1,3,68,3,0,0,0,64,0,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"05.465","Psyllium husk","Cereals, seed and nuts",1,10,834,206,0.5,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,"0","0",0,10,10,"0",0,78,1.2,"0.2",0,0,0,0,0,0.1,0.04,0,0.4,0.1,58,0,0,184,8.6,74,965,24,0.3,0,NA,41,0,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"05.223","Rice flour","Cereals, seed and nuts",1,7,1566,369,0.5,0.1,0,0,0.08,0.01,0,0.1,0,0.11,0,0,NA,0,0,0,0,0,0,0,"0","0.02",0,83.9,83.7,"0.2",0,2,6.2,"0",0,0,0,0,0,0,0.08,0.03,1.9,0.2,4,0,0,6,0.2,5,82,27,1,0,0.14,98,0,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"05.027","Rye flour","Cereals, seed and nuts",1,13,1405,332,1.2,0.2,0,0,0.15,0,0,0.1,0,0.13,0.5,0.46,0.06,0,0,0,0,0,0,0,"0.06","0.46",0,69,68.4,"0.6",0,11,5.8,"0",0,0,0,0,0,0.1,0.3,0.05,0.6,0.09,22,0,0,20,0.9,0,213,30,0.9,0,0.14,98,0,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"05.026","Rye flour, wholemeal","Cereals, seed and nuts",1,14,1322,314,1.5,0.2,0,0,0.19,0,0,0.2,0,0.17,0.8,0.68,0.09,0,0,0,0,0,0,0,"0.09","0.68",0,56.5,55.4,"1.2",0,19,9.1,"0",0,0,0,0,0,0.5,0.44,0.12,1.1,0.2,41,0,0,37,2.5,0,470,101,2.5,1,0.29,296,0,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"06.087","Soy flour","Potatoes, vegetables, fruit and berries",1,6,1874,450,22.4,2.7,0,0.06,2.41,0.81,0,3.8,0.06,4.95,11.4,11.29,1.51,0,0,0,0,0,0,0,"1.51","11.29",0,18.7,12.3,"6.4",0,18,34.3,"0",0,0,0,0,0,4.3,0.38,0.26,1.9,0.4,245,0,0,182,8.4,1,1867,245,4.1,7,1.31,668,2,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"06.196","Soy flour, low-fat","Potatoes, vegetables, fruit and berries",1,5,1552,370,8.9,1.3,0,0,0.89,0.36,0,1.5,0,1.45,4.2,3.66,0.56,0,0,0,0,0,0,0,"0.56000000000000005","3.66",0,14.6,5.3,"9.3000000000000007",0,16,49.8,"0",0,2,0,24,0,0.6,1.09,0.28,3,1.05,289,0,0,285,8.2,9,2090,285,4.1,59,1.6,675,NA,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"05.495","Spelt flour","Cereals, seed and nuts",1,13,1466,346,1.7,0.3,0,0,0.24,0,0,0.3,0,0.24,0.9,0.83,0.04,0,0,0,0,0,0,0,"0.04","0.83",0,66.2,65.9,"0.3",0,4,14.3,"0",0,0,0,0,0,0.5,0.31,0.04,1.3,0.11,28,0,3,21,1.3,0,188,39,1.2,3,0.19,153,0,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
