"ICS.FAOSTAT.SUA.Current.Code","ics_faostat_sua_english_description","quality_rating_for_food_match","source_fct","NDB_number","fdc_id","food_desc","scientific_name","ISSCAAP.Group","X3.alpha.code","Edible_factor_in_FCT","V105","SOPg","ENERCkcal","ENERCkJ","V106","V107","WATERg","PROCNTg","XN","FAT_g_standardised","FATg","FATCEg","FAT_g","V108","CHOCDFg","CHOAVLMg","CHOAVLg","CHOAVLDFg","V109","FIBTGg","NSPg","FIBCg","ALCg","ASHg","CAmg","FEmg","MGmg","Pmg","Kmg","NAmg","ZNmg","CUmg","MNmg","SEmcg","V110","V111","VITA_RAEmcg","VITAmcg","RETOLmcg","V112","CARTBEQmcg","CARTAmcg","CARTBmcg","CRYPXBmcg","V113","VITEmg","TOCPHAmg","TOCPHBmg","TOCPHGmg","TOCPHDmg","TOCTRAmg","TOCTRBmg","TOCTRGmg","V114","THIAmg","THIAHCLmg","RIBFmg","VITB6_mg_standardised","VITB6Cmg","VITB6Amg","VITB6_mg","V115","FOLDFEmcg","FOLmcg","FOLACmcg","FOLFDmcg","FOLSUMmcg","FOL_mcg","V116","NIAEQmg","NIAmg","V117","NIATRPmg","TRPmg","VITB12mcg","VITCmg","ASCLmg","FASATg","FAMSg","FAPUg","FATRNg","CHOLEmg","CHOL_mg","SUGARg","F22D6N3g","F20D5N3g","NIAmg_std","IDmcg","comment","fish_type","fish_prep","food_group","nutrient_data_source","specific_gravity","NTg","ALCg_100mL","VITDEQmcg","VITDmcg","CHOCALmcg","ERGCALmcg","CHOCALOHmcg","ERGCALOHmcg"
"1501","Freshwater & diadromous fish, fresh",NA,"BA13",NA,"09_0024","Fish (Catla, Mrigal, Rohu), ventral with skin, raw","Catla catla, Cirrhinus cirrhosus, Labeo rohita","11","CTT",NA,NA,NA,130,544,NA,NA,75.15,21.39,NA,"4.8866666666666667",NA,4.89,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,1.39,43.27,1.02,45.19,186.32,303.15,56.89,0.27,0.02,NA,NA,NA,NA,10.4,NA,10.4,NA,NA,NA,5.39,NA,NA,1.21,NA,NA,NA,NA,NA,NA,NA,NA,0.08,NA,0.1,0.22,NA,0.22,NA,NA,NA,18.12,NA,NA,NA,NA,NA,5.6,0.8,NA,4.8,NA,NA,NA,0,1.77,0.69,0.54,NA,NA,NA,NA,NA,NA,0.8,NA,NA,"Freshwater & diadromous fish","fresh","Fish, shellfish and their products","T38",NA,NA,NA,NA,3.71,NA,NA,NA,NA
"1501","Freshwater & diadromous fish, fresh",NA,"BA13",NA,"09_0064","Spotted snakehead, raw","Channa punctatus","13","CNP",NA,NA,NA,91,384,NA,NA,78.19,17.34,NA,"2.4",NA,2.4,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,4,624,1.52,35,440,245,67.79,1.08,0.16,NA,NA,NA,NA,191.38,NA,90.67,NA,NA,NA,25.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,NA,0.05,0.24,NA,0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"Freshwater & diadromous fish","fresh","Fish, shellfish and their products","R4, P56, R5, P64, T19, T68, T70, T47, P93, T102, TH (THG47)",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1501","Freshwater & diadromous fish, fresh",NA,"BA13",NA,"09_0067","Striped snake-head, raw","Channa striata","13","FSS",0.77,NA,NA,101,424,NA,NA,78.39,17.74,NA,"3.3",NA,3.3,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,1.42,103.82,1.04,42.65,130.29,362.42,50.2,0.31,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,NA,0.05,0.24,NA,0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"Freshwater & diadromous fish","fresh","Fish, shellfish and their products","P64, T14, P63, P92, T70, P6,  TH (THG47)",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1501","Freshwater & diadromous fish, fresh",NA,"IN17",NA,"P037","Milk fish","Chanos chanos","25","MIL",NA,NA,NA,NA,442,NA,NA,72.22,23.66,NA,"1.09",NA,1.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.12,29.18,1.35,35.38,292,301,42.98,2.43,0.45,0.02,62.25,NA,NA,NA,NA,3.29,NA,NA,NA,NA,NA,NA,1.86,1.86,0,0,0,0,0,0,NA,0.05,NA,0.07,0.08,NA,0.08,NA,NA,NA,NA,NA,NA,11.32,NA,NA,NA,5.21,NA,NA,2.13,NA,NA,NA,0.37,0.19,0.32,NA,21.38,NA,NA,0.19,0.02,5.21,NA,NA,"Freshwater & diadromous fish","fresh",NA,NA,NA,NA,NA,NA,NA,1.2,NA,0.02,NA
"1501","Freshwater & diadromous fish, fresh",NA,"US19","15053","15053","Fish, milkfish, raw","Chanos chanos (Forskaal)","25","",1,NA,NA,148,619,NA,NA,70.85,20.53,NA,"6.73",6.73,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,1.14,51,0.32,30,162,292,72,0.82,0.03,0.02,12.6,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,NA,0.05,0.42,NA,0.42,NA,NA,16,16,0,16,NA,NA,NA,NA,6.44,NA,NA,0.23,3.4,0,NA,1.66,2.58,1.84,NA,52,NA,NA,NA,NA,6.44,NA,NA,"Freshwater & diadromous fish","fresh","Finfish and Shellfish Products",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1501","Freshwater & diadromous fish, fresh",NA,"BA13",NA,"09_0044","Mrigal carp, eyes included, raw","Cirrhinus cirrhosus","11","RNR",0.59,NA,NA,102,428,NA,NA,78.36,18.58,NA,"3.0350000000000001",NA,3.04,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,1.58,655,1.8,37.73,280,235.96,62.98,0.29,0.02,NA,NA,NA,NA,10.99,NA,10.99,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07,NA,0.08,0.24,NA,0.24,NA,NA,NA,16.7,NA,NA,NA,NA,NA,NA,0.7,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,NA,NA,"Freshwater & diadromous fish","fresh","Fish, shellfish and their products","P93, P6 (941), T38, P64, IND (359), ADB (0901474, 0901483), T102",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1501","Freshwater & diadromous fish, fresh",NA,"UF16",NA,"091008","Philippine catfish, whole, raw",NA,"13","CBT",0.83,NA,NA,105.63,443.58,NA,NA,77.68,16.8,NA,"4.2720000000000002",4.27,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,1.15,58.69,0.83,25.38,255,346.31,66.1,0.68,0.06,NA,32,NA,NA,NA,NA,44,NA,NA,NA,47.5,NA,NA,NA,0.13,NA,NA,NA,NA,NA,NA,NA,0.04,NA,0.06,0.25,0.25,NA,NA,NA,NA,9.4,NA,NA,NA,NA,NA,5.68,2.5,NA,NA,191,4.83,1,NA,1.56,1.34,0.93,NA,42.33,NA,NA,0.06,0.08,2.5,22,NA,"Freshwater & diadromous fish","fresh",NA,"fi003, fi103, fi199, fi297, fi298, fi329, fi327, fi355, fi367, AF2-AAG22, BD13-09_0070, 091007, dAA, 091017, 091021",NA,2.69,NA,NA,NA,1,NA,NA,NA
"1501","Freshwater & diadromous fish, fresh",NA,"UF16",NA,"091007","Torpedo-shaped catfishes, raw",NA,"13","CTO",0.4,NA,NA,110.22,462.77,NA,NA,76.66,17.32,NA,"4.5506190476190467",4.55,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,1.32,23.46,0.71,25.31,179.5,288.92,55.05,0.66,0.07,NA,38.1,NA,NA,NA,NA,9,NA,NA,NA,26,NA,NA,NA,0.09,NA,NA,NA,NA,NA,NA,NA,0.04,NA,0.12,0.25,0.25,NA,NA,NA,NA,13.6,NA,NA,NA,NA,NA,6.31,3.03,NA,NA,197,3.5,1,NA,1.48,1.18,1.45,NA,42.33,NA,NA,NA,NA,3.03,2.4,NA,"Freshwater & diadromous fish","fresh",NA,"fi001, fi002, fi023, fi028, ffi033, i034, fi038, fi046, fi097, fi103, fi118, fi196, fi278, fi280, fi282, fi287, fi288, fi291, fi297, fi298, fi329, fi327, fi355, AF1-AAG24, S1-Catfishes, air-breathing (Clariidae spp), S2-Catfishes, air-breathing (Clariidae spp), S3-Catfishes, air-breathing (Clariidae), S4-Catfishes, air-breathing (Clariidae spp), P6-090383, AF2-AAG22, BD13-09_0070, CH02-121105, FAOY-Catfish fillet, dAA, 091017, 091021",NA,2.77,NA,NA,NA,1,NA,NA,NA
"1501","Freshwater & diadromous fish, fresh",NA,"BA13",NA,"09_0032","Gourami, Banded gourami, eyes included, raw","Colisa fasciata","13","OAF",0.57,NA,NA,105,438,NA,NA,75.15,15.83,NA,"4.5766666666666671",NA,4.58,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,1.38,421.67,0.91,35.81,498,201,34,1.35,0.51,NA,NA,NA,NA,38.67,NA,37.75,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,NA,0.09,0.28,NA,0.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,NA,NA,"Freshwater & diadromous fish","fresh","Fish, shellfish and their products","P6 (936), P64, P56, T70, R4, EAS (1325), T102",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1501","Freshwater & diadromous fish, fresh",NA,"US19","15013","15013","Fish, cisco, raw","Coregonus artedi Lesueur","23","",1,NA,NA,98,410,NA,NA,78.93,18.99,NA,"1.91",1.91,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,1.2,12,0.4,17,152,354,55,0.37,0.07,0.07,12.6,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09,NA,0.1,0.3,NA,0.3,NA,NA,15,15,0,15,NA,NA,NA,NA,2.51,NA,NA,0.21,1,0,NA,0.42,0.47,0.61,NA,50,NA,NA,0.26,0.1,2.51,NA,NA,"Freshwater & diadromous fish","fresh","Finfish and Shellfish Products",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1501","Freshwater & diadromous fish, fresh",NA,"DK19",NA,"768","Whitefish, raw",NA,"23","PLN",0.49,NA,NA,113,478,NA,NA,74,21.6,6.25,"3",NA,NA,3,NA,0,NA,NA,0,NA,0,NA,NA,NA,1.4,60,0.5,30,290,380,49,0.54,0.03,0.05,16,NA,NA,8,NA,8,NA,NA,NA,0,NA,NA,2.7,2.7,NA,NA,NA,NA,NA,NA,NA,NA,0.07,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,NA,NA,NA,NA,0,0,NA,1.08,0.34,NA,60,NA,NA,NA,NA,4,20,NA,"Freshwater & diadromous fish","fresh","Freshwater fish","None listed",NA,3.47,NA,3,NA,3,NA,NA,NA
"1501","Freshwater & diadromous fish, fresh",NA,"US19","15130","15130","Fish, whitefish, mixed species, raw","Coregonus spp.","23","",1,NA,NA,134,561,NA,NA,72.77,19.09,NA,"5.86",5.86,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,1.12,26,0.37,33,270,317,51,0.99,0.07,0.07,12.6,NA,NA,NA,NA,36,NA,NA,0,0,0,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,0.14,NA,0.12,0.3,NA,0.3,NA,NA,15,15,0,15,NA,NA,NA,NA,3,NA,NA,0.21,1,0,NA,0.91,2,2.15,NA,60,NA,0,0.94,0.32,3,NA,NA,"Freshwater & diadromous fish","fresh","Finfish and Shellfish Products",NA,NA,NA,NA,NA,12,12,NA,NA,NA
"1501","Freshwater & diadromous fish, fresh",NA,"BA13",NA,"09_0025","Ganges river sprat, combined species, raw","Corica soborna and Sicamugil cascasia","13","CLK",1,NA,NA,93,393,NA,NA,80.4,16.12,NA,"3.2099999999999995",NA,3.21,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,1.57,489.4,2.41,26,450,134,38,3.1,0.05,NA,NA,NA,NA,38.28,NA,35.35,NA,NA,NA,35.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,NA,0.05,0.24,NA,0.24,NA,NA,NA,7.16,NA,NA,NA,NA,NA,3.49,0.66,NA,2.83,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.66,NA,NA,"Freshwater & diadromous fish","fresh","Fish, shellfish and their products","R4, P56, T19, T68, P93, T70, T102, Shak",NA,NA,NA,NA,2.44,NA,NA,NA,NA
"1501","Freshwater & diadromous fish, fresh",NA,"BA13",NA,"09_0066","Stone roller, raw","Crossocheilus latius","11","ILA",0.77,NA,NA,97,405,NA,NA,76.24,15.32,NA,"3.92",NA,3.92,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,2.59,195,2.16,51.75,124,834,35,1.09,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,NA,0.07,0.27,NA,0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.84,1.57,NA,3.26,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.57,NA,NA,"Freshwater & diadromous fish","fresh","Fish, shellfish and their products","P47, R4, TH (THG116), BID (0900085, 0900160, 0900161, 0900160 )",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1501","Freshwater & diadromous fish, fresh",NA,"JA15",NA,"10119","Fish, common carp, cultured, raw",NA,"11","FCP",0.5,NA,NA,171,715,NA,NA,71,17.7,NA,"10.199999999999999",10.2,NA,NA,NA,NA,NA,NA,0.2,NA,0,NA,NA,NA,0.9,9,0.5,22,180,340,49,1.2,0.05,0.01,NA,NA,NA,4,NA,4,NA,0,0,0,0,NA,NA,2,0,0,0,NA,NA,NA,NA,NA,0.46,0.18,0.13,NA,0.13,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,3.3,NA,NA,180,10,0,NA,2.03,4.67,1.85,NA,86,NA,NA,0.51,0.27,3.3,NA,NA,"Freshwater & diadromous fish","fresh","Fish, mollusks and crustaceans","None listed",NA,NA,NA,NA,14,NA,NA,NA,NA
"1501","Freshwater & diadromous fish, fresh",NA,"US19","15008","15008","Fish, carp, raw","Cyprinus carpio (L.)","11","",1,NA,NA,127,531,NA,NA,76.31,17.83,NA,"5.6",5.6,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,1.46,41,1.24,29,415,333,49,1.48,0.06,0.04,12.6,NA,NA,NA,NA,9,NA,NA,0,0,0,NA,0.63,NA,NA,NA,NA,NA,NA,NA,NA,0.12,NA,0.06,0.19,NA,0.19,NA,NA,15,15,0,15,NA,NA,NA,NA,1.64,NA,NA,0.2,1.53,1.6,NA,1.08,2.33,1.43,NA,66,NA,0,0.11,0.24,1.64,NA,NA,"Freshwater & diadromous fish","fresh","Finfish and Shellfish Products",NA,NA,NA,NA,NA,24.7,24.7,NA,NA,NA
"1501","Freshwater & diadromous fish, fresh",NA,"US19","15062","15062","Fish, pike, northern, raw","Esox lucius L.","13","",1,NA,NA,88,368,NA,NA,78.92,19.26,NA,"0.69",0.69,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,1.2,57,0.55,31,220,259,39,0.67,0.05,0.24,12.6,NA,NA,NA,NA,21,NA,NA,0,0,0,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,0.06,NA,0.06,0.12,NA,0.12,NA,NA,15,15,0,15,NA,NA,NA,NA,2.3,NA,NA,0.22,2,3.8,NA,0.12,0.16,0.2,NA,39,NA,0,0.07,0.03,2.3,NA,NA,"Freshwater & diadromous fish","fresh","Finfish and Shellfish Products",NA,NA,NA,NA,NA,2.5,2.5,NA,NA,NA
"1501","Freshwater & diadromous fish, fresh",NA,"IN17",NA,"P026","Karimeen","Etroplus suratensis","12","ETC",NA,NA,NA,NA,386,NA,NA,78.66,19.68,NA,"1.38",NA,1.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.97,11.73,0.6,28.49,192,452,23.72,0.46,0,0.03,19.66,NA,NA,NA,NA,1.29,NA,NA,NA,NA,NA,NA,0.37,0.37,0,0,0,0,0,0,NA,0.08,NA,0.05,0.09,NA,0.09,NA,NA,NA,NA,NA,NA,11.99,NA,NA,NA,1.15,NA,NA,1.54,NA,NA,NA,0.58,0.29,0.27,NA,15.62,NA,NA,0.1,0.03,1.15,NA,NA,"Freshwater & diadromous fish","fresh",NA,NA,NA,NA,NA,NA,NA,0.87,NA,0.13,NA
"1501","Freshwater & diadromous fish, fresh",NA,"US19","15132","15132","Fish, whiting, mixed species, raw","Gadidae","23","",1,NA,NA,90,377,NA,NA,80.27,18.31,NA,"1.31",1.31,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,1.3,48,0.34,21,222,249,72,0.88,0.03,0.1,32.1,NA,NA,NA,NA,30,NA,NA,0,0,0,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,0.06,NA,0.05,0.16,NA,0.16,NA,NA,13,13,0,13,NA,NA,NA,NA,1.3,NA,NA,0.2,2.3,0,NA,0.25,0.28,0.42,NA,67,NA,0,0.13,0.09,1.3,NA,NA,"Freshwater & diadromous fish","fresh","Finfish and Shellfish Products",NA,NA,NA,NA,NA,1.4,1.4,NA,NA,NA
"1501","Freshwater & diadromous fish, fresh",NA,"BA13",NA,"09_0031","Goby, Tank goby, raw","Glossogobius giuris","13","GOU",0.71,NA,NA,81,341,NA,NA,79.56,14.73,NA,"2.4533333333333331",NA,2.45,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,2.75,396.67,1.19,12.42,335,268.9,79,0.93,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,NA,0.04,0.23,NA,0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,NA,NA,"Freshwater & diadromous fish","fresh","Fish, shellfish and their products","P6 (904), R5, R4, P56, T70, EAS(1317)",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1501","Freshwater & diadromous fish, fresh",NA,"JA15",NA,"10251","Fish, willow shiner, raw",NA,"11","GNA",1,NA,NA,113,473,NA,NA,75.1,17.5,NA,"4.0999999999999996",4.1,NA,NA,NA,NA,NA,NA,0.1,NA,0,NA,NA,NA,3.2,850,1.3,39,640,320,86,3.4,0.07,0.21,NA,NA,NA,250,NA,250,NA,0,0,0,NA,NA,NA,2.9,0,0,0,NA,NA,NA,NA,NA,0.03,0.2,0.13,NA,0.13,NA,NA,NA,37,NA,NA,NA,NA,NA,NA,2.5,NA,NA,NA,9,2,NA,0.82,1.23,1.06,NA,210,NA,NA,0.17,0.2,2.5,NA,NA,"Freshwater & diadromous fish","fresh","Fish, mollusks and crustaceans","None listed",NA,NA,NA,NA,5,NA,NA,NA,NA
"1501","Freshwater & diadromous fish, fresh",NA,"JA15",NA,"10211","Fish, Japanese Surf smelt, raw",NA,"23","SMX",0.55,NA,NA,88,368,NA,NA,78.3,19.5,NA,"0.6",0.6,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,1.6,35,0.3,41,240,340,250,1.3,0.08,0.03,NA,NA,NA,4,NA,4,NA,0,0,0,0,NA,NA,0.9,0,0,0,NA,NA,NA,NA,NA,0,0.14,0.19,NA,0.19,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,2.7,NA,NA,210,5.4,0,NA,0.09,0.08,0.2,NA,89,NA,NA,0.13,0.05,2.7,NA,NA,"Freshwater & diadromous fish","fresh","Fish, mollusks and crustaceans","None listed",NA,NA,NA,NA,1,NA,NA,NA,NA
"1501","Freshwater & diadromous fish, fresh",NA,"JA15",NA,"10276","Fish, Japanese smelt, raw
[Syn. Pond smelt]",NA,"23","HVJ",1,NA,NA,77,322,NA,NA,81.8,14.4,NA,"1.7",1.7,NA,NA,NA,NA,NA,NA,0.1,NA,0,NA,NA,NA,2,450,0.9,25,350,120,200,2,0.19,0.13,22,NA,NA,99,NA,99,NA,2,0,2,NA,NA,NA,0.7,0,0,0,NA,NA,NA,NA,NA,0.01,0.14,0.17,NA,0.17,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,1.6,NA,NA,150,7.9,1,NA,0.29,0.32,0.56,NA,210,NA,NA,0.24,0.13,1.6,29,NA,"Freshwater & diadromous fish","fresh","Fish, mollusks and crustaceans","None listed",NA,NA,NA,NA,2,NA,NA,NA,NA
"1501","Freshwater & diadromous fish, fresh",NA,"IN17",NA,"P078","Silver carp","Hypophthalmichthys molitrix","11","SVC",NA,NA,NA,NA,555,NA,NA,72.47,21.71,NA,"5.17",NA,5.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95,85.55,0.58,24.97,187,249,19.6,0.57,0.02,0.03,72.55,NA,NA,NA,NA,6.74,NA,NA,NA,NA,NA,NA,0.6,0.6,0,0,0,0,0,0,NA,0.02,NA,0.02,0.14,NA,0.14,NA,NA,NA,NA,NA,NA,24.62,NA,NA,NA,1.87,NA,NA,2.54,NA,NA,NA,1.83,1.96,0.89,NA,68.54,NA,NA,0.12,0.17,1.87,NA,NA,"Freshwater & diadromous fish","fresh",NA,NA,NA,NA,NA,NA,NA,0.69,NA,0.17,NA
"1501","Freshwater & diadromous fish, fresh",NA,"US19","15010","15010","Fish, catfish, channel, wild, raw","Ictalurus punctatus (Rafinesque)","13","",1,NA,NA,95,397,NA,NA,80.36,16.38,NA,"2.82",2.82,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0.96,14,0.3,23,209,358,43,0.51,0.03,0.03,12.6,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,NA,0.07,0.12,NA,0.12,NA,NA,10,10,0,10,NA,NA,NA,NA,1.91,NA,NA,0.18,2.23,0.7,NA,0.72,0.84,0.86,NA,58,NA,NA,0.23,0.13,1.91,NA,NA,"Freshwater & diadromous fish","fresh","Finfish and Shellfish Products",NA,NA,NA,NA,NA,12.5,NA,NA,NA,NA
"1501","Freshwater & diadromous fish, fresh",NA,"US19","15234","15234","Fish, catfish, channel, farmed, raw","Ictalurus punctatus (Rafinesque)","13","",1,NA,NA,119,496,NA,NA,79.06,15.23,NA,"5.94",5.94,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,1.05,8,0.23,19,204,302,98,0.48,0.03,0.01,8.2,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0.81,NA,0.01,0.22,0,0.04,0,0.02,NA,0.02,NA,0.08,0.15,NA,0.15,NA,NA,10,10,0,10,NA,NA,NA,NA,2.1,NA,NA,0.18,2.88,0,NA,1.31,2.57,1.12,NA,55,NA,0,0.06,0.02,2.1,NA,NA,"Freshwater & diadromous fish","fresh","Finfish and Shellfish Products","S4643",NA,NA,NA,NA,0.2,0.2,NA,NA,NA
"1501","Freshwater & diadromous fish, fresh",NA,"KE18",NA,"8004","Herring stock, raw","Ilisha melastoma","24","PIE",0.5,NA,NA,114,480,NA,NA,70.8,18.9,NA,"4.3",4.3,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,2.6,67,1.1,32,250,357,95,0.81,NA,NA,36,NA,NA,31,31,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,NA,0.23,NA,NA,NA,NA,NA,8,NA,NA,8,NA,NA,NA,NA,3.2,NA,NA,NA,12.22,0,NA,NA,NA,NA,NA,62,NA,NA,NA,NA,3.2,NA,NA,"Freshwater & diadromous fish","fresh","FISH AND SEA FOOD","KEN93-208a, US28-15025",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1501","Freshwater & diadromous fish, fresh",NA,"JA15",NA,"10124","Fish, dotted gizzard shad, raw
[Syn. gizzard shad]",NA,"24","DOD",0.5,NA,NA,160,669,NA,NA,70.6,19,NA,"8.3000000000000007",8.3,NA,NA,NA,NA,NA,NA,0.4,NA,0,NA,NA,NA,1.7,190,1.3,27,230,370,160,0.7,0.16,NA,31,NA,NA,NA,NA,0,NA,0,0,0,0,NA,NA,2.5,0,0,0,NA,NA,NA,NA,NA,0,0.17,0.33,NA,0.33,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,2.1,NA,NA,210,10.2,0,NA,2.29,2.51,1.95,NA,68,NA,NA,0.41,0.73,2.1,35,NA,"Freshwater & diadromous fish","fresh","Fish, mollusks and crustaceans","None listed",NA,NA,NA,NA,9,NA,NA,NA,NA
"1501","Freshwater & diadromous fish, fresh",NA,"BA13",NA,"09_0009","Bata, raw","Labeo bata","11","LBB",0.77,NA,NA,106,446,NA,NA,74.55,15.91,NA,"4.74",NA,4.74,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,2.15,492.84,1.16,32.9,200,200.6,82.8,0.94,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,NA,0.1,0.28,NA,0.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.18,1.69,NA,3.5,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.69,NA,NA,"Freshwater & diadromous fish","fresh","Fish, shellfish and their products","P46, P30, R4, P6(903, 907, 909), P64, IND(316)",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1501","Freshwater & diadromous fish, fresh",NA,"BA13",NA,"09_0059","Rohu, river, raw","Labeo rohita","11","LRH",0.8,NA,NA,90,381,NA,NA,76.7,16.6,NA,"2.6733333333333333",NA,2.67,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,1.2,650,1,12,175,288,101,1.13,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,NA,0.07,0.11,NA,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9,0.7,NA,5.2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,NA,NA,"Freshwater & diadromous fish","fresh","Fish, shellfish and their products","P6(954), T2, IND(377), KF",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1501","Freshwater & diadromous fish, fresh",NA,"IN17",NA,"S006","Rohu","Labeo rohita","11","LRH",NA,NA,NA,NA,428,NA,NA,76.34,19.71,NA,"2.39",NA,2.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.28,39.37,1.04,26.53,200,303,35.56,0.8,0.05,0.04,51.5,NA,NA,NA,NA,3.87,NA,NA,NA,NA,NA,NA,2.4,2.4,0,0,0,0,0,0,NA,0,NA,0.04,0.24,NA,0.24,NA,NA,NA,NA,NA,NA,12.63,NA,NA,NA,2.33,NA,NA,2.05,NA,NA,NA,2.05,2.62,0.75,NA,47.72,NA,NA,0.05,0.02,2.33,NA,NA,"Freshwater & diadromous fish","fresh",NA,NA,NA,NA,NA,NA,NA,0.84,NA,0.17,NA
