"fdc_id","food_desc","scientific_name","WATERg","PROCNTg","ASHg","FATCEg","FIBTGg","FIBINSg","FIBSOLg","CHOAVLDFg","ENERCkJ","THIAmg","RIBFmg","NIAmg","PANTACmg","VITB6Amg","BIOTmcg","FOLSUMmcg","VITCmg","RETOLmcg","CHOCALmcg","CHOCALOHmcg","ERGCALmcg","TOCPHAmg","TOCPHBmg","TOCPHGmg","TOCPHDmg","TOCTRAmg","TOCTRBmg","TOCTRGmg","TOCTRDmg","VITEmg","VITK1mcg","VITK2mcg","LUTNmcg","ZEAmcg","LYCPNmcg","CRYPXBmcg","CARTGmcg","CARTAmcg","CARTBmcg","CARTOIDmcg","ALmg","ASmcg","CDmg","CAmg","CRmg","COmg","CUmg","FEmg","PBmg","LImg","MGmg","MNmg","HGmcg","MOmg","NImg","Pmg","Kmg","SEmcg","NAmg","ZNmg","CHOAVLg","STARCHg","FRUSg","GLUSg","SUCSg","MALSg","LACSg","SUGARg","F4D0g","F6D0g","F8D0g","F10D0g","F11D0g","F12D0g","F14D0g","F15D0g","F16D0g","F18D0g","F20D0g","F22D0g","F24D0g","F14D1g","F16D1g","F18D1N9g","F18D1TN9g","F20D1N9g","F22D1N9g","F24D1N9g","F18D2N6g","F20D2g","F22D2g","F18D3N3g","F20D3N6g","F20D4N6g","F20D5N3g","F22D5N3g","F22D6N3g","FASATg","FAMSg","FAPUg","CHOLEmg","HISmg","ILEmg","LEUmg","LYSmg","METmg","CYSmg","PHEmg","THRmg","TRPmg","VALmg","ALAmg","ARGmg","ASPmg","GLUmg","GLYmg","PROmg","SERmg","TYRmg","Oxalate_Total","Oxalate_Soluble","Oxalate_Insoluble","Cis_Aconitic_Acid","CITACmg","FUMACmg","MALACmg","Quinic Acid","SUCACmg","TARACmg","three_4_Dihydroxybenzoic_Acid","three_Hydroxybenzaldehyde","Protocatechuic_Acid","Vanillic_Acid","GALLACmg","Cinnamic_Acid","O_Coumaric_Acid","P_Coumaric_Acid","Caffeic_Acid","CHLRACmg","FERACmg","APIGENmg","Apigenin_6Cgluoside","Apigenin_7Oneohesperidoside","LUTEOLmg","KAEMFmg","QUERCEmg","Quercitin3_betaDglucoside","Quercetin3_Orutinoside","Quercetin3_betagalactoside","Isorhamnetin","Myricetin","Resveratol","HESPTmg","Naringenin","HESPDmg","DAIDZNmg","GNSTEINmg","EPICATECmg","EPICATEGCmg","EPICATEGC_3gallatemg","positiveCatechin","negativeGallocatechin_gallate","negativeGallocatechin","Syringic_Acid","Sinapinic_Acid","Ellagic_Acid","Total_polyphenols","RAFSg","STASg","VERSg","Ajugose","CAMTmg","STGSTRmg","b_Sitosterol","PHYTCPPmg","Total_Saponin","source_fct"
"P020","Kadal bral","Synodus indicus",79.66,18.72,1.27,1.34,NA,NA,NA,NA,368,0.01,0.06,1.76,0.19,0.09,NA,11.78,NA,10.63,1.2,0.42,NA,0.12,0,0,0,0,0,0,0,0.12,NA,0.55,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.001,73.92,0.001,0,0.02,0.31,0,0.002,29.55,0.02,0,0,0.002,219,366,52.85,53.66,0.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.05474,0.00822,0.298,0.108,0.00533,0.00334,0,NA,0.07691,0.102,NA,0.00677,0,0.00614,0.01447,0.00333,0,0,0,0.0429,0.09553,0.03493,0.244,0.478,0.192,0.436,26.09,5.9904,8.19936,13.90896,12.20544,6.47712,3.76272,7.15104,10.09008,1.51632,9.77184,9.36,12.05568,19.58112,25.8336,10.05264,5.9904,8.12448,6.57072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IN17"
"P021","Kadali","Nemipterus mesoprion",73.74,22.07,1.06,4.2,NA,NA,NA,NA,530,0.04,0.01,1.86,0.32,0.18,NA,13.17,NA,25.61,0.84,0.2,NA,0.58,0,0,0,0,0,0,0,0.58,NA,1.02,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8.62,0.018,0,0.02,0.38,0,0,26.23,0,0,0.001,0.005,207,390,16.88,36.06,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.152,0.02358,0.936,0.469,0.01705,0.01293,0,NA,0.154,0.602,NA,0.03485,0,0.02745,0.07126,0.01212,0,0,0.01325,0.259,0.116,0.13,0.74,1.611,0.818,1.342,19.88,8.01141,10.39497,17.67807,16.39801,5.14231,2.67047,12.73439,12.09436,2.44977,11.56468,13.74961,11.80745,18.78157,36.28308,11.32191,8.25418,8.54109,11.63089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IN17"
"P022","Kalamaara","Leptomelanosoma indicum",75.5,20.89,1.08,4.54,NA,NA,NA,NA,523,0.06,0.03,2.22,0.65,0.16,NA,6.57,NA,9.04,1.45,0.05,NA,0.82,0,0,0,0,0,0,0,0.82,NA,0.85,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.001,7.54,0.006,0.001,0.03,0.5,0.009,0.001,34.29,0.01,0,0.001,0.003,227,420,57.99,29.33,0.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.403,0.035,1.242,0.394,0.02137,0.01141,0,NA,0.417,0.604,NA,0.03948,0.00617,0.01274,0.06264,0.0092,0,0,0.01024,0.11,0.289,0.13,0.295,2.107,1.079,0.907,28.79,5.76564,9.44228,18.02807,12.61756,6.37145,3.67664,13.13981,11.4895,2.2979,10.57034,11.44772,16.18975,17.52671,28.53574,11.23882,7.41595,9.27516,11.59395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IN17"
"P023","Kalava","Epinephelus coioides",80.02,19.38,1.34,1.2,NA,NA,NA,NA,374,0.06,0.05,2.24,0.22,0.13,NA,11.94,NA,1.29,1.86,0.07,NA,0.33,0,0,0,0,0,0,0,0.33,NA,1.63,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,10.66,0.009,0,0.72,0.26,0.004,0,22.87,0.02,0,0,0.003,177,279,12.34,40.14,0.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.03786,0.00841,0.267,0.133,0.00499,0.00344,0,NA,0.05729,0.182,NA,0.00724,0,0.00276,0.01188,0.00352,0.00206,0.0035,0.00205,0.05308,0.04036,0.02963,0.129,0.455,0.25,0.275,20.59,7.38378,9.34116,15.504,11.70552,6.783,3.33336,10.87218,9.8838,2.48064,10.05822,10.48458,12.67452,18.08154,27.5196,11.29854,7.40316,8.60472,8.721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IN17"
"P024","Kanamayya","Lutjanus rivulatus",77.59,20.19,1.07,0.65,NA,NA,NA,NA,367,0.06,0.01,1.22,1.46,0.08,NA,11.67,NA,16.42,0.82,0.34,NA,0.59,0,0,0,0,0,0,0,0.59,NA,2.15,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.002,7.72,0.003,0,0.02,0.36,0,0.001,27.07,0.01,0,0,0.003,194,346,5.6,50.53,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.02379,0.00418,0.125,0.05205,0.00314,0.00119,0,NA,0.02296,0.07504,NA,0.00885,0.00245,0.00365,0.00606,0.00153,0,0,0.00088,0.02316,0.0219,0.0168,0.09785,0.209,0.113,0.168,22.07,4.038,9.99405,15.70782,11.34678,5.79453,3.25059,10.82184,12.33609,1.97862,11.38716,11.42754,12.29571,22.12824,29.4774,10.94298,7.53087,9.34797,10.57956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IN17"
"P025","Kannadi paarai","Alectis indicus",76.25,22.09,1.28,1.27,NA,NA,NA,NA,423,0.04,0.03,1.81,1.07,0.07,NA,5.61,NA,12.37,0.1,0.19,NA,0.7,0,0,0,0,0,0,0,0.7,NA,0.92,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,9.04,0.01,0.001,0.03,0.31,0,0.002,32.36,0.01,0,0,0.005,252,432,23.26,59.57,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.02027,0.02465,0.291,0.137,0.00357,0.0025,0,NA,0.04651,0.175,NA,0.0093,0.00152,0.00162,0.00757,0.00211,0,0,0.00112,0.05643,0.03973,0.02933,0.193,0.479,0.234,0.329,18.56,9.12317,9.87423,16.96512,13.49699,6.38401,3.66694,12.39249,12.30413,2.4299,11.68561,11.79606,13.27609,21.49357,29.95404,11.24381,7.44433,9.78587,9.45452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IN17"
"P026","Karimeen","Etroplus suratensis",78.66,19.68,0.97,1.38,NA,NA,NA,NA,386,0.08,0.05,1.15,0.23,0.09,NA,11.99,NA,1.29,0.87,0.13,NA,0.37,0,0,0,0,0,0,0,0.37,NA,12.04,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,11.73,0.006,0.001,0,0.6,0,0,28.49,0.03,0,0,0.005,192,452,19.66,23.72,0.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.04245,0.01314,0.355,0.158,0.00447,0.00322,0,NA,0.06974,0.207,NA,0.01341,0,0,0.05296,0.00676,0,0,0,0.0409,0.02657,0.0469,0.1,0.577,0.29,0.274,15.62,4.5264,9.03312,15.86208,12.792,7.10448,3.3456,7.93104,10.05648,1.53504,10.31232,12.51648,12.75264,22.86816,30.14976,12.47712,7.26192,8.856,6.2976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IN17"
"P027","Karnagawala","Anchoa hepsetus",79.22,19.52,1.45,0.84,NA,NA,NA,NA,363,0.07,0.01,0.98,1.39,0.06,NA,3.77,NA,1.82,1.24,0.04,NA,0.12,0,0,0,0,0,0,0,0.12,NA,0.85,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,60.03,0.013,0,0.01,0.44,0,0.007,44.3,0.02,0,0,0.004,178,228,16.45,63.27,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.01152,0.00451,0.17,0.06825,0,0,0,NA,0.02012,0.06106,NA,0,0,0.00408,0.0087,0,0,0,0,0.0361,0.04263,0.01553,0.198,0.255,0.08526,0.301,35.4,5.5632,9.87712,16.61152,10.59936,7.14432,4.95808,9.13536,13.2736,1.77632,11.38016,11.10688,12.94176,18.11456,26.9376,10.11136,6.50016,10.46272,6.61728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IN17"
"P028","Kayrai","Thunnus albacores",72.69,20.15,1.28,3,NA,NA,NA,NA,454,0.08,0.07,5.18,1.29,0.26,NA,8.84,NA,10.19,3.12,0.13,NA,0.75,0,0,0,0,0,0,0,0.75,NA,1.7,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.004,6,0.006,0,0.08,0.98,0,0,31.74,0.01,0,0,0.003,266,321,40.32,25.12,0.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.102,0.02189,0.664,0.29,0.00801,0.00938,0,NA,0.139,0.401,NA,0.01602,0,0.02688,0.04199,0.01068,0,0,0.0064,0.106,0.17,0.06291,0.581,1.096,0.583,0.98,29.85,4.57405,9.269,16.66405,13.6214,4.9569,3.0628,10.33695,10.45785,2.2165,11.5258,11.2034,12.75495,19.2634,26.57785,9.1884,7.43535,8.1406,9.49065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IN17"
"P029","Kiriyan","Atule mate",72.39,22.49,0.94,4.7,NA,NA,NA,NA,556,0.04,0.13,2.75,1.36,0.12,NA,6.04,NA,1.62,0.38,0.38,NA,0.35,0,0,0,0,0,0,0,0.35,NA,0.93,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.001,19.42,0,0,0.09,1,0,0.002,31.98,0.03,0,0.001,0.004,214,277,23.56,35.88,0.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.226,0.03167,1.275,0.523,0.02907,0.01716,0,NA,0.276,0.747,NA,0.0218,0.00686,0.01635,0.05233,0.00983,0,0,0.00683,0.106,0.248,0.129,0.518,2.102,1.068,1.069,11.15,6.90443,10.21046,16.62011,14.1687,9.31086,5.26266,11.44741,12.07713,2.78876,12.57191,12.45946,14.75344,22.60245,32.58801,13.62894,7.57913,9.49078,8.83857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IN17"
"P030","Kite fish","Mobula kuhlii",77.61,23.07,1.5,0.56,NA,NA,NA,NA,413,0.04,0.07,2.5,0.45,0.13,NA,13.34,NA,1.52,0.03,0.01,NA,0.24,0,0,0,0,0,0,0,0.24,NA,1.54,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.003,11.02,0.005,0,0.04,1.38,0,0.002,28.46,0.01,0,0,0.005,231,387,15.69,59.03,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.00327,0.00829,0.09698,0.06088,0,0,0,NA,0.00693,0.05516,NA,0.00553,0,0,0.01033,0.00408,0,0,0,0.0401,0.00434,0.01067,0.07354,0.169,0.06762,0.143,15.01,7.08249,10.77369,18.87126,13.3806,7.1517,3.02217,11.46579,13.05762,3.59892,11.48886,12.11175,15.4569,23.87745,34.25895,14.5341,8.23599,10.31229,11.44272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IN17"
"P031","Korka","Terapon jarbua",72.25,23.72,1.09,3.36,NA,NA,NA,NA,528,0.03,0.17,3.42,0.4,0.32,NA,7.51,NA,6.55,0.34,0.02,NA,0.63,0,0,0,0,0,0,0,0.63,NA,1.31,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,11.12,0.004,0,1.22,0.73,0.004,0.001,28.55,0.02,0,0,0.007,229,349,51.96,43.3,1.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.157,0.02823,0.881,0.312,0.01835,0.01026,0,NA,0.203,0.428,NA,0.02737,0.01207,0.01574,0.04131,0.01203,0,0,0.00541,0.112,0.154,0.119,0.455,1.407,0.687,0.898,107,8.13596,10.60284,17.5528,13.02228,7.92248,5.64536,8.5392,13.18832,2.58548,12.28696,12.71392,20.23316,19.87736,30.85972,13.639,7.44808,10.00984,7.18716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IN17"
"P032","Kulam paarai","Carangoides fulvoguttatus",73.44,21.62,1.25,3.6,NA,NA,NA,NA,501,0.06,0.01,1.97,0.57,0.22,NA,6.99,NA,3.64,2.45,0.31,NA,1.05,0,0,0,0,0,0,0,1.05,NA,0.88,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,15.17,0.027,0.001,0.05,0.5,0,0,30.79,0.01,0,0,0.008,244,366,21.51,49.17,0.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.13,0.02586,0.878,0.366,0.00905,0.01103,0.01074,NA,0.184,0.458,NA,0.01551,0.00616,0.01529,0.04985,0.00872,0,0,0.00743,0.119,0.211,0.07289,0.638,1.43,0.678,1.107,55.4,3.76188,10.61542,18.13918,12.8639,5.38338,3.37272,11.17754,13.75032,2.4863,13.03686,12.19368,16.51768,21.79296,26.50612,13.25306,7.95616,10.85324,8.84258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IN17"
"P033","Maagaa","Polynemus plebeius",79.23,20.11,1.01,0.67,NA,NA,NA,NA,366,0.02,0.01,0.73,0.4,0.11,NA,6.95,NA,1.76,1.18,0.09,NA,1.03,0,0,0,0,0,0,0,1.03,NA,0.75,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.002,8.42,0.002,0,0.02,0.23,0,0.001,30.32,0.01,0,0,0.002,181,375,32.85,52.28,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.01428,0.00396,0.124,0.05485,0.00182,0.00143,0,NA,0.02684,0.06192,NA,0.004,0.00112,0.00224,0.00983,0.00173,0,0,0,0.02027,0.02382,0.01374,0.07647,0.201,0.09612,0.146,7.24,6.17377,9.55225,16.38965,14.55964,6.53575,2.87573,10.41698,10.39687,2.29254,10.63819,11.40237,12.74974,17.91801,31.41182,9.97456,7.11894,8.94895,11.28171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IN17"
"P034","Mackerel","Rastrelliger kanagurta",74.55,21.51,1.2,1.53,NA,NA,NA,NA,423,0.07,0.1,2.67,1.35,0.1,NA,7.13,NA,16.34,0.22,0.23,NA,0.71,0,0,0,0,0,0,0,0.71,NA,5.25,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,31.27,0.011,0.001,0.12,1.46,0.003,0.003,37.46,0.02,0,0,0.002,231,309,64.08,83.01,0.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.04867,0.01005,0.351,0.18,0.00734,0.00424,0.00317,NA,0.07869,0.123,NA,0.00676,0.00264,0.00478,0.0281,0.00125,0,0,0.00756,0.05437,0.07272,0.04711,0.259,0.604,0.216,0.47,46.48,7.80813,9.98064,17.01441,13.74489,5.50656,3.61368,11.29275,12.28221,2.151,11.76597,11.63691,12.49731,21.42396,28.78038,11.35728,7.03377,9.59346,9.87309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IN17"
"P035","Manda clathi","Naso reticulatus",76.32,21.27,1.48,1,NA,NA,NA,NA,398,0.03,0.02,2.77,1.02,0.09,NA,7.38,NA,1.99,1.46,0.45,NA,0.16,0,0,0,0,0,0,0,0.16,NA,0.46,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,11.48,0.027,0,0.01,0.43,0,0.001,37.88,0.01,0,0.003,0.006,320,431,22.56,58.5,0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.02879,0.00656,0.207,0.08783,0.00387,0.00262,0,NA,0.05563,0.107,NA,0.00656,0,0.00255,0.00967,0.0034,0,0,0.00213,0.04705,0.04206,0.03557,0.138,0.337,0.171,0.278,21.03,6.33846,9.9969,18.58998,12.86835,7.06164,4.12638,12.95343,10.2096,1.72287,10.97532,11.25183,14.12328,23.14176,28.67196,11.37945,6.84894,8.78451,9.80547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IN17"
"P036","Matha","Acanthurus mata",79.81,21.17,1.35,0.79,NA,NA,NA,NA,389,0.05,0.05,2.37,1.4,0.04,NA,11.57,NA,4.99,1.95,0.11,NA,0.61,0,0,0,0,0,0,0,0.61,NA,0.78,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.003,14.02,0.017,0.001,0.02,0.32,0,0.003,40.24,0.01,0,0,0.012,263,450,17.9,62.58,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.025,0.00694,0.191,0.06674,0.00459,0.00189,0,NA,0.02206,0.06756,NA,0.00982,0.00337,0.00319,0.00897,0.00125,0,0,0.00074,0.03913,0.02757,0.01064,0.1,0.297,0.106,0.188,20.55,8.51034,10.81787,18.31205,10.96606,7.49418,4.29751,12.57498,12.02456,2.64625,12.15158,11.68584,16.97834,18.33322,28.70652,11.05074,7.68471,9.29363,10.1616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IN17"
"P037","Milk fish","Chanos chanos",72.22,23.66,1.12,1.09,NA,NA,NA,NA,442,0.05,0.07,5.21,1.03,0.08,NA,11.32,NA,3.29,1.2,0.02,NA,1.86,0,0,0,0,0,0,0,1.86,NA,1.18,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.001,29.18,0.006,0,0.45,1.35,0.002,0.001,35.38,0.02,0,0,0.003,292,301,62.25,42.98,2.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.01537,0.00442,0.231,0.106,0.00421,0.00414,0,NA,0.01802,0.152,NA,0.01281,0,0.00459,0.00777,0,0,0,0,0.0688,0.01656,0.03307,0.194,0.366,0.188,0.321,21.38,7.3346,12.1849,19.6378,17.41376,7.8078,4.40076,12.3032,13.88842,2.1294,14.47992,14.74018,14.5509,20.3476,33.28962,11.97196,9.36936,9.29838,11.45144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IN17"
"P038","Moon fish","Mene maculata",74.21,20.74,1.69,4.69,NA,NA,NA,NA,526,0.07,0.07,1.83,1.72,0.14,NA,7.72,NA,8.94,0.48,0.09,NA,1.2,0,0,0,0,0,0,0,1.2,NA,4.2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.001,29.18,0.004,0.001,0.16,1.67,0,0.004,37.14,0.04,0,0,0.003,169,157,30.02,65.17,0.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.293,0.0674,1.751,0.721,0.04094,0.03296,0.02361,NA,0.336,0.527,NA,0.02686,0.00813,0.03434,0.05687,0,0,0,0,0.04516,0.05792,0.05258,0.161,2.929,0.932,0.374,68.88,10.24556,10.14186,17.15198,12.11216,6.47088,4.16874,9.81002,9.62336,2.53028,11.48996,11.75958,11.90476,23.70582,30.4878,11.11664,7.42492,8.44118,8.83524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IN17"
"P039","Mullet","Mugil cephalus",76.12,20.23,1.16,1.32,NA,NA,NA,NA,393,0.05,0.09,2.52,1.11,0.14,NA,11.89,NA,18.38,0.31,0.19,NA,0.53,0,0,0,0,0,0,0,0.53,NA,0.83,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,35.2,0.014,0.001,0.06,1.31,0,0.002,34.09,0.04,0,0,0.004,222,331,40.49,66.09,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.05467,0.0185,0.305,0.114,0.00199,0.00153,0,NA,0.08401,0.125,NA,0.0076,0,0.00163,0.01603,0.00185,0,0,0,0.04889,0.07291,0.04183,0.196,0.495,0.219,0.378,18.3,6.77705,9.42718,16.00193,12.96743,5.98808,2.81197,11.00512,11.97616,1.88139,10.76236,11.26811,14.52514,16.85159,29.37396,11.65248,7.16142,9.3058,10.66121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IN17"
