"fdc_id","food_desc","food_group","source_fct","nutrient_data_source","ALCg","CARTAmcg","TOCPHAmg","ASHg","CHOAVLDFg","Available carbohydrate, FSANZ (g/100g)","CHOAVLg","CHOAVLMg","CARTBmcg","CARTBEQmcg","TOCPHBmg","Caffeine (mg/100g)","CAmg","Carbohydrate by difference, FSANZ (g/100g)","CHOLEmg","CUmg","TOCPHDmg","FOLDFEmcg","Dry matter (g/100g)","Edible_factor_in_FCT","Energy, total metabolisable (kcal) (kcal/100g)","ENERCkcal","Energy, total metabolisable (kJ) (kJ/100g)","ENERCkJ","Energy, total metabolisable, available carbohydrate, FSANZ (kcal) (kcal/100g)","Energy, total metabolisable, available carbohydrate, FSANZ (kJ) (kJ/100g)","Energy, total metabolisable, carbohydrate by difference, FSANZ (kcal) (kcal/100g)","Energy, total metabolisable, carbohydrate by difference, FSANZ (kJ) (kJ/100g)","FATg","Fatty acid 18:3 omega-3 (g/100g)","F20D5N3g","Fatty acid 22:5 omega-3 (g/100g)","F22D6N3g","Fatty acid cis, trans 18:2 omega-9, 11 (g/100g)","Fatty acid cis,cis 18:2 omega-6 (g/100g)","Fatty acids, total long chain polyunsaturated omega-3 (g/100g)","FAMSg","FAPUg","Fatty acids, total polyunsaturated omega-3 (g/100g)","Fatty acids, total polyunsaturated omega-6 (g/100g)","FASATg","FATRNg","FIBTGg","FIBINSg","FIBSOLg","FOLFDmg","FOLmg","FOLACmg","Fructose (g/100g)","TOCPHGmg","Glucose (g/100g)","IDmcg","FEmg","Lactose (g/100g)","MGmg","Maltose (g/100g)","MNmcg","NIATRPmg","NIAEQmg","NIAmg","NTg","Pmg","Kmg","PROCNTg","RETOLmcg","RIBFmg","SEmcg","NAmg","STARCHg","SUCSg","SUGADg","Sugar, free (g/100g)","SUGARg","THIAmg","CHOCDFg","CHOCSMg","TRPmg","VITA_RAEmcg","VITAmcg","VITB12mcg","VITB6Amg","VITCmcg","VITDmcg","VITEmg","WATERg","ZNmg"
"L55","Redcurrant, red, stewed","Fruits","NZ18","pgbcdurz","0",NA,"0.1","0.61","11.05","3.8","3.8","3.82","60","60",NA,"0","31","11.05","0","0.1",NA,"2.4","14.7",1,"18.95","23.15","80.540000000000006","97.34","23.29","97.34","52.78","220.63","0",NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,"0",NA,"2.1",NA,NA,"2.4","2.4","0","1.8",NA,"1.7","0.15","1","0","11","0","170","0.1","0.2","0.1","0.15","26","240","0.94","0","0.05","0.17","2","0","0.3","0","0","3.8","0.03","13.15","5.9",NA,"5","10.02","0","0.03","31","0","0.1","85.3","0.21"
"L56","Whitecurrant, white, raw","Fruits","NZ18","pubcdarzg","0","0","0.1","0.69","9.56","5.6","5.6","5.65","0","0",NA,"0","22","9.56","0","0.14000000000000001",NA,"3","16",0.96,"29.2","37.799999999999997","123.85","158.25","37.86","158.25","53.96","225.57","0.2",NA,NA,NA,NA,NA,NA,NA,"3.4000000000000002E-2","0.106",NA,NA,"0.02",NA,"4.3",NA,NA,"3","3","0","2.2999999999999998",NA,"2.4","0.21","0.9","0","13","0","194","0.2","0.3","0.1","0.2","28","290","1.25","0","0.06","0.2","2","0","0.9","0","0","5.6","0.04","13.86","9.9",NA,"0","0","0","0.05","40","0","0.1","84","0.24"
"L57","Whitecurrant, stewed with sugar","Fruits","NZ18","pgbcdruz","0","0","0.1","0.55000000000000004","18.690000000000001","13.7","13.7","14.18","0","0",NA,"0","17","18.690000000000001","0","0.11",NA,"2.1","22.5",1,"60.24","64.44","255.82","272.62","65.22","272.62","85.51","357.45","0.16",NA,NA,NA,NA,NA,NA,NA,"2.7E-2","8.5000000000000006E-2",NA,NA,"1.6E-2",NA,"2.1",NA,NA,"2.1","2.1","0","2",NA,"2.1","0.15","0.7","0","10","0","154","0.2","0.3","0.1","0.16","22","230","1","0","0.05","0.15","2","0","9.6","9.25","9.25","13.7","0.03","20.79","15.8",NA,"0","0","0","0.03","28","0","0.1","77.5","0.19"
"L58","Whitecurrant, stewed","Fruits","NZ18","pgbcdruz","0","0","0.1","0.59","10.38","4.9000000000000004","4.9000000000000004","4.9400000000000004","0","0",NA,"0","19","10.38","0","0.12",NA,"2.4","14.3",1,"25.38","29.58","107.65","124.45","29.77","124.45","52.05","217.57","0.17",NA,NA,NA,NA,NA,NA,NA,"2.9000000000000001E-2","0.09",NA,NA,"1.7000000000000001E-2",NA,"2.1",NA,NA,"2.4","2.4","0","2",NA,"2.1","0.15","0.8","0","11","0","167","0.2","0.3","0.1","0.17","24","250","1.06","0","0.05","0.17","2","0","0.8","0","0","4.9000000000000004","0.03","12.48","7",NA,"0","0","0","0.03","31","0","0.1","85.7","0.21"
"L59","Plum, flesh & skin, raw, Damson","Fruits","NZ18","prubgcdaz","0",NA,"0.7","0.39","18.89","9.6","9.6","9.65","220","220",NA,"0","24","18.89","0","0.08",NA,"3","22.5",0.9,"45.98","50.18","194.64","211.44","50.58","211.44","88.37","369.37","0.62",NA,NA,NA,NA,NA,NA,NA,"0.34200000000000003","0.113",NA,NA,"4.1000000000000002E-2",NA,"2.1",NA,NA,"3","3","0","3.4",NA,"5.2","0.13","0.4","0","11","0","49","0.1","0.4","0.3","0.08","16","290","0.5","0","0.03","0.15","2","0","1","0","0","9.6","0.1","20.99","11.7",NA,"18.329999999999998","36.74","0","0.05","3","0","0.7","77.5","0.1"
"L60","Plum, stewed with sugar, Damson","Fruits","NZ18","pgbrcdauz","0",NA,"0.5","0.3","27.39","18.899999999999999","18.899999999999999","19.43","170","170",NA,"0","17","27.39","0","0.05",NA,"1","29.4",1,"76.849999999999994","79.650000000000006","326.61","337.81","80.819999999999993","337.81","115.33","482.1","0",NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,"0",NA,"1.4",NA,NA,"1","1","0","3.4",NA,"4.9000000000000004","1.44","0.3","0","9","0","37","0.1","0.3","0.2","0.05","13","220","0.31","0","0.02","0.11","2","0","10.6","11.75","11.75","18.899999999999999","0.06","28.79","20.3",NA,"14.17","28.39","0","0.03","2","0","0.5","70.599999999999994","0.1"
"L61","Plum, stewed, Damson","Fruits","NZ18","pgbrcdauz","0",NA,"0.5","0.32","18.14","8.1","8.1","8.14","180","180",NA,"0","20","18.14","0","7.0000000000000007E-2",NA,"1","20.5",1,"34.15","37.35","145.13999999999999","157.94","37.78","157.94","78.63","328.66","0",NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,"0",NA,"1.6",NA,NA,"1","1","0","2.9",NA,"4.4000000000000004","1.44","0.3","0","10","0","41","0.1","0.4","0.3","7.0000000000000007E-2","14","240","0.44","0","0.03","0.13","2","0","0.8","0","0","8.1","0.08","19.739999999999998","9.6999999999999993",NA,"15","30.06","0","0.03","3","0","0.5","79.5","0.1"
"L63","Feijoa, flesh, raw, Coolidge","Fruits","NZ18","przcdbg","0",NA,"0.18","0.34","9.19","5.49","5.49","5.71",NA,"32",NA,"0","6","9.19","0","0.02",NA,"0","13.5",0.51,"27.61","33.61","116.91","140.91","33.71","140.91","48.74","203.72","0.35",NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,"0",NA,"3",NA,NA,"0","0","0","0.7",NA,"0.7","0.13","0.11","0","7","0","47","0.11","0.28999999999999998","0.18","0.1","14","124","0.63","0","0.01","0.2","3","0.28999999999999998","3.8","0","0","5.2","0","12.19","8.49",NA,"2.67","5.34","0","0.05","30.5","0","0.18","86.5","0.06"
"L64","Feijoa, flesh, raw, Mammoth","Fruits","NZ18","pzcdrg","0","0","0.18","0.39","10.93","10.4","10.4","10.78","33","33",NA,"0","6.95","10.93","0","0.02",NA,"0","15.35",0.43,"47.79","53.79","202.6","226.6","54.21","226.6","56.34","235.52","0.41",NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,"0",NA,"3",NA,NA,"0","0","0","1.6",NA,"1.5","0.13","0.14000000000000001","0","7.12","0","52.9","0.11","0.28999999999999998","0.18","0.1","16","124","0.63","0","0.01","0.2","4.4000000000000004","0.3","7","0","0","10.1","0","13.93","13.4",NA,"2.75","5.51","0","0.05","31","0","0.18","84.65","0.06"
"L65","Feijoa, flesh, raw, Superb","Fruits","NZ18","pzrcxdb","0",NA,"0.18","0.34","10.5","6.49","6.49","6.77",NA,"32",NA,"0","6","10.5","0","0.02",NA,"0","15",0.51,"32.36","38.36","137.09","161.09","38.54","161.09","54.84","229.22","0.35",NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,"0",NA,"3",NA,NA,"0","0","0","0.6",NA,"0.6","0.13","0.11","0","7","0","47","0.14000000000000001","0.32","0.18","0.13","14","124","0.81","0","0.01","0.2","3","0.28999999999999998","5","0","0","6.2","0","13.5","9.49",NA,"2.67","5.34","0","0.05","32.5","0","0.18","85","0.06"
"L66","Feijoa, flesh, raw, Triumph","Fruits","NZ18","pzcdrug","0","0","0.18","0.32","10.49","9.51","9.51","9.85","30","30",NA,"0","4.7699999999999996","10.49","0","0.02",NA,"0","14.63",0.59,"43.24","49.04","183.4","206.6","49.42","206.6","53.39","223.17","0.3",NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,"0",NA,"2.9",NA,NA,"0","0","0","1.6",NA,"1.5","0.13","0.09","0","6.52","0","44.2","0.11","0.3","0.19","0.1","12.1","131","0.63","0","0.01","0.2","3","0.3","6.11","0","0","9.2100000000000009","0","13.39","12.41",NA,"2.5","5.01","0","0.05","27","0","0.18","85.37","0.05"
"L67","Feijoa, flesh, raw, combined varieties","Fruits","NZ18","pzcdrg","0","0","0.18","0.34","10.31","7.98","7.98","8.27","31","31",NA,"0","5.69","10.31","0","0.02","0","0","14.62",0.51,"37.57","43.57","159.24","183.24","43.84","183.24","53.29","222.76","0.35","0",NA,NA,NA,NA,NA,NA,"0","0","0","0","0",NA,"3",NA,NA,"0","0","0","1.3","0","1.2","0.13","0.11","0","6.65","0","47.3","0.11","0.28999999999999998","0.18","0.1","13.7","124","0.63","0","0.01","0.2","2.52","0.28999999999999998","5.19","0","0","7.69","0","13.31","10.98",NA,"2.58","5.18","0","0.05","30.3","0","0.18","85.38","0.06"
"L68","Fig, dried","Fruits","NZ18","pacbdurzx","0",NA,NA,"2.1","57.08","54.5","54.5","54.69",NA,"9",NA,"0","200","56.32","0","0.26",NA,"9","78.7",1,"246.9","275.5","1047.33","1161.73","280.29000000000002","1171.6099999999999","287.67","1202.46","1.6",NA,NA,NA,NA,NA,NA,NA,"0.313","0.68100000000000005",NA,NA,"0.28599999999999998",NA,"14.3",NA,NA,"9","9","0","27.2",NA,"25.4","0.79","1.4","0","73","0","400","0.5","1","0.5","0.57999999999999996","67","780","3.63","0","0.09","1","39","1.9","0","0","0","52.6","0.05","71.38","68.8","29.58","0.75","1.5","0","0.25","0.9","0","0.35","21.3","0.5"
