"fdc_id","ISSCAAP","3_alpha_code","food_desc","Habitat","cook_state","nutrient_data_source","source_fct","Edible_factor_in_FCT","EDIBLE2","ENERCkJ","ENERCkcal","WATERg","NTg","PROCNTg","FATg","CHOAVLDFg","FIBTGg","CHOLEmg","ASHg","CAmg","CUmg","FEmg","Kmg","MGmg","NAmg","Pmg","ZNmg","IDmcg","SEmcg","RETOLmcg","CARTBmcg","CHOCALmcg","TOCPHAmg","THIAmg","RIBFmg","NIAEQmg","NIAmg","PANTACmg","VITB6Cmg","FOLmcg","VITB12mcg","VITCmg","ALAmg","ARGmg","ASPmg","CYSmg","GLUmg","GLYmg","HISmg","ILEmg","LEUmg","LYSmg","METmg","PHEmg","PROmg","SERmg","THRmg","TRPmg","TYRmg","VALmg","XFA","FACIDg","FASATg","FAMSg","FAPUg","FAUNg","FATRNg","FAPUN3g","FAPUN6g","F4D0g","F6D0g","F8D0g","F10D0g","F12D0g","F13D0g","F14D0g","F15D0g","F16D0g","F17D0g","F18D0g","F19D0g","F20D0g","F21D0g","F22D0g","F23D0g","F24D0g","F26D0g","F30D0g","F10D1g","F14D1N7g","F14D1g","F15D1g","F16D1N9g","F16D1N7g","F16D1N5g","F16D1Cg","F16D1Tg","F16D1g","F17D1N9g","F17D1N7g","F17D1Cg","F17D1g","F18D1N11g","F18D1CN9g","F18D1TN9g","F18D1N9g","F18D1CN7g","F18D1N7g","F18D1N5g","F18D1Cg","F18D1Tg","F18D1g","F19D1g","F20D1CN11g","F20D1N11g","F20D1CN9g","F20D1N9g","F20D1N7g","F20D1Cg","F20D1g","F22D1N11g","F22D1N9g","F22D1Cg","F22D1Tg","F22D1g","F24D1N9g","F24D1Cg","F24D1g","F16D2N6g","F16D2N4g","F16D2g","F17D2g","F18D2CN6g","F18D2N6g","F18D2CLAg","F18D2Cg","F18D2Tg","F18D2g","F20D2N9g","F20D2CN6g","F20D2N6g","F20D2Cg","F20D2g","F22D2N6g","F22D2g","F16D3N3g","F16D3g","F18D3CN6g","F18D3N6g","F18D3N4g","F18D3CN3g","F18D3N3g","F18D3g","F20D3N9g","F20D3CN6g","F20D3N6g","F20D3N3g","F20D3g","F22D3N6g","F22D3g","F16D4N3g","F16D4Cg","F16D4g","F18D4CN3g","F18D4N3g","F18D4g","F20D4CN6g","F20D4N6g","F20D4N3g","F20D4g","F22D4CN6g","F22D4N6g","F22D4N3g","F22D4g","F20D5CN3g","F20D5N3g","F20D5g","F21D5N3","F21D5g","F22D5N6g","F22D5CN3g","F22D5N3g","F22D5g","F22D6CN3g","F22D6N3g","F22D6g","F24D6N3g","F24D6g"
"092150",45,"TIP","Green tiger prawn, flesh, grilled<U+2666>",NA,"c","calc. from 092036","UF16","0.56999999999999995","1","480.74878094523615","113.49024756189043","71.354651162790702","3.8697674418604651","24.186046511627907","1.2678169542385598","1.3339272318079405","0","227.00061199510404","1.8575581395348839","70.116279069767444","0.49856589147286823","1.4603197674418606","214.99563953488374","45.089413953488375","145.38953488372093","175.57848837209303","1.6636950904392767","57.078488372093034","48.423772609819125","11.468816067653277","58.430930232558133","0","2.2494714587737845","2.0465116279069769E-2","6.7774086378737539E-2","9.1133745734258014","2.6208333333333331","0.27116279069767446","0.11511627906976744","12.558139534883722","2.2395348837209306","0","1160.0878477248348","2020","2240","100.74014265052598","3700","1410","413.47483160858957","1032.2915346091418","1740","2000","604.60427997015825","951.76150601644952","878.25113050962955","1110","881.50810937581787","389.55247440554808","759.99381299865252","1069.7307980136759","0.77","0.98","0.30","0.20","0.47","0",NA,NA,NA,"0","0","0","0","0","0","0.01","0.01","0.17","0.02","0.08",NA,"0",NA,"0","0.01","0",NA,NA,"0",NA,"0","0",NA,NA,NA,NA,NA,"0.05",NA,NA,NA,"0.01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.13","0",NA,NA,NA,NA,NA,NA,"0.01",NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0.01",NA,NA,NA,NA,NA,NA,"0.04",NA,NA,NA,NA,"0.01",NA,"0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,"0.05",NA,NA,NA,"0",NA,NA,"0.09",NA,"0.14",NA,NA,NA,"0.01",NA,NA,"0.10",NA,NA
"092037",45,"PNV","Whiteleg shrimp, flesh, raw",NA,"r","fi170, fi269, 092027","UF16","0.56999999999999995","1","346.56999999999988","81.839999999999975","79.555000000000007","2.9119999999999999","18.2","1","0","0","150","1.2349999999999999","34.35","0.3085","0.96","126","32.049999999999997","215","155","1.3149999999999999","5","34","10.959090909090909","55.833999999999989","0","1.9345454545454546","2.1999999999999999E-2","0.05","7.5373039498362484","2.6516666666666668","0.16","0.11","11","1.26","0","937.54002002897789","1510","1800","75.806957344520811","2750","1060","304.66104343603212","768.4045367274191","1340","1470","451.90881789428443","697.26399094635883","660.31565135384187","789.41664633292407","686.34028911024461","293.1382369901749","583.33443695003132","798.04014517424241","0.72","0.72","0.25","0.12","0.30","0.05",NA,"0.16","0.01",NA,NA,"0",NA,"0",NA,"0","0","0.14","0.01","0.08",NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.01",NA,NA,NA,"0",NA,NA,NA,"0.08",NA,"0.02",NA,NA,NA,"0.10",NA,"0",NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.10",NA,"0.01",NA,NA,"0.01",NA,NA,NA,NA,NA,"0",NA,NA,"0.01","0.01",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.03",NA,"0",NA,"0",NA,"0.08","0.08",NA,NA,NA,NA,NA,"0.01","0.07",NA,"0.07",NA,NA
"092075",45,"PNV","Whiteleg shrimp, flesh, boiled",NA,"c","calc. from 092037","UF16","0.56999999999999995","1","417.55421686746979","98.602409638554178","75.367469879518083","3.508433734939759","21.927710843373493","1.2048192771084338","0","0","180.72289156626508","1.4879518072289155","41.385542168674704","0.33451807228915664","0.92530120481927713","113.85542168674699","32.822289156626503","220.18072289156626","158.73493975903617","1.5843373493975903","5.4216867469879517","36.867469879518076","11.883351588170866","60.542891566265055","0","2.3307776560788609","1.987951807228916E-2","4.2168674698795178E-2","8.1226553612484924","2.2363453815261045","0.13493975903614458","9.2771084337349402E-2","9.2771084337349397","1.2144578313253012","0","1129.5662891915397","1820","2160","91.333683547615436","3310","1270","367.06149811570134","925.78859846677005","1610","1770","544.46845529431857","840.07709752573362","795.56102572752036","951.10439317219777","826.91601097619832","353.17859878334326","702.81257463859197","961.49415081234031","0.76","0.91","0.31","0.15","0.38","0.07",NA,"0.20","0.02",NA,NA,"0",NA,"0",NA,"0","0","0.18","0.02","0.10",NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.01",NA,NA,NA,"0",NA,NA,NA,"0.10",NA,"0.02",NA,NA,NA,"0.13",NA,"0",NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.12",NA,"0.01",NA,NA,"0.01",NA,NA,NA,NA,NA,"0",NA,NA,"0.01","0.01",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.04",NA,"0",NA,"0",NA,"0.10","0.10",NA,NA,NA,NA,NA,"0.01","0.09",NA,"0.09",NA,NA
"092113",45,"PNV","Whiteleg shrimp, flesh, boiled in recipe",NA,"c","calc. from 092037","UF16","0.56999999999999995","1","417.55421686746979","98.602409638554178","75.367469879518083","3.508433734939759","21.927710843373493","1.2048192771084338","0","0","180.72289156626508","1.4879518072289155","41.385542168674704","0.37168674698795184","1.1566265060240963","151.80722891566265","38.614457831325296","259.03614457831327","186.74698795180723","1.5843373493975903","6.024096385542169","40.963855421686752","11.883351588170866","60.542891566265055","0","2.3307776560788609","2.253012048192771E-2","6.0240963855421693E-2","8.9213501403649573","3.0350401606425708","0.16385542168674702","0.11265060240963856","11.265060240963855","1.3662650602409641","0","1129.5662891915397","1820","2160","91.333683547615436","3310","1270","367.06149811570134","925.78859846677005","1610","1770","544.46845529431857","840.07709752573362","795.56102572752036","951.10439317219777","826.91601097619832","353.17859878334326","702.81257463859197","961.49415081234031","0.76","0.91","0.31","0.15","0.38","0.07",NA,"0.20","0.02",NA,NA,"0",NA,"0",NA,"0","0","0.18","0.02","0.10",NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.01",NA,NA,NA,"0",NA,NA,NA,"0.10",NA,"0.02",NA,NA,NA,"0.13",NA,"0",NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.12",NA,"0.01",NA,NA,"0.01",NA,NA,NA,NA,NA,"0",NA,NA,"0.01","0.01",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.04",NA,"0",NA,"0",NA,"0.10","0.10",NA,NA,NA,NA,NA,"0.01","0.09",NA,"0.09",NA,NA
"092151",45,"PNV","Whiteleg shrimp, flesh, grilled<U+2666>",NA,"c","calc. from 092037","UF16","0.56999999999999995","1","402.98837209302314","95.162790697674396","76.226744186046517","3.3860465116279066","21.162790697674417","1.1627906976744187","0","0","174.41860465116278","1.4360465116279069","39.941860465116278","0.34078488372093019","0.94883720930232551","124.53488372093022","33.540697674418603","212.5","162.2093023255814","1.5290697674418605","5.8139534883720927","39.534883720930232","11.468816067653277","58.430930232558133","0","2.2494714587737845","2.0465116279069769E-2","4.9418604651162795E-2","8.3018069184142416","2.6208333333333331","0.16372093023255815","0.11511627906976744","10.232558139534884","1.3186046511627909","0","1090.1628139871837","1750","2090","88.14762481921025","3200","1230","354.25702725120016","893.49364735746406","1560","1710","525.47536964451683","810.77208249576609","767.80889692307198","917.92633294526058","798.07010361656353","340.85841510485454","678.29585691864111","927.95365717935169","0.75","0.87","0.30","0.14","0.37","0.07",NA,"0.19","0.01",NA,NA,"0",NA,"0",NA,"0","0","0.18","0.02","0.09",NA,"0",NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.01",NA,NA,NA,"0",NA,NA,NA,"0.10",NA,"0.02",NA,NA,NA,"0.12",NA,"0",NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.12",NA,"0.01",NA,NA,"0.01",NA,NA,NA,NA,NA,"0",NA,NA,"0.01","0.01",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.03",NA,"0",NA,"0",NA,"0.09","0.09",NA,NA,NA,NA,NA,"0.01","0.09",NA,"0.09",NA,NA
"092038",45,"SHS","Sergestid shrimps, flesh, raw",NA,"r","AF1-AAG131, NZ10-T45, USY-2331, dAA","UF16","0.56999999999999995","1","377.44000000000005","89.255000000000024","77.38","2.9527999999999999","18.454999999999998","1.5150000000000001","0.45000000000000595","0","152","2.2000000000000002","375.5","0.26","2.7050000000000001","185","37","148","242","1.1100000000000001","29.4","49","54","35","0","2.85","0.05","0.09","7.4290898934557479","2.4749999999999996","0.28000000000000003","0.1","19","2","1","1000","1600","1650","76.869087790831401","2380","1140","358.5294122438375","728.21677827017766","1310","1400","428.98870315537096","696.73597958849791","799.88383490453509","668.68032587275411","669.0209911437812","297.24539360734491","553.55362623072961","815.32991645347568",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"092076",45,"SHS","Sergestid shrimps, flesh, boiled",NA,"c","calc. from 092038","UF16","0.56999999999999995","1","454.74698795180734","107.53614457831328","72.746987951807228","3.5575903614457833","22.234939759036145","1.8253012048192774","0.54216867469880237","0","183.13253012048193","2.6506024096385548","452.40963855421688","0.28192771084337354","2.6072289156626507","167.1686746987952","37.891566265060241","151.56626506024097","247.83132530120483","1.3373493975903616","31.879518072289159","53.132530120481931","58.554216867469883","37.951807228915662","0","3.4337349397590362","4.5180722891566272E-2","7.5903614457831323E-2","8.0561324017539135","2.0873493975903612","0.23614457831325303","8.4337349397590355E-2","16.024096385542169","1.9277108433734942","0.96385542168674709","1209.9910319313765","1930","1980","92.613358784134221","2870","1370","431.96314728173195","877.36961237370804","1580.2404004842499","1689.5941385494946","516.85385922333853","839.44093926325058","963.71546374040372","805.63894683464355","806.04938692021835","358.12698024981319","666.93207979605984","982.32520054635631",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"092114",45,"SHS","Sergestid shrimps, flesh, boiled in recipe",NA,"c","calc. from 092038","UF16","0.56999999999999995","1","454.74698795180734","107.53614457831328","72.746987951807228","3.5575903614457833","22.234939759036145","1.8253012048192774","0.54216867469880237","0","183.13253012048193","2.6506024096385548","452.40963855421688","0.31325301204819278","3.2590361445783134","222.89156626506025","44.578313253012048","178.31325301204819","291.56626506024099","1.3373493975903616","35.421686746987952","59.036144578313255","58.554216867469883","37.951807228915662","0","3.4337349397590362","5.1204819277108439E-2","0.10843373493975904","8.8016143294647584","2.8328313253012043","0.28674698795180725","0.10240963855421688","19.457831325301203","2.168674698795181","1.0240963855421688","1209.9910319313765","1930","1980","92.613358784134221","2870","1370","431.96314728173195","877.36961237370804","1580.2404004842499","1689.5941385494946","516.85385922333853","839.44093926325058","963.71546374040372","805.63894683464355","806.04938692021835","358.12698024981319","666.93207979605984","982.32520054635631",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"092152",45,"SHS","Sergestid shrimps, flesh, grilled<U+2666>",NA,"c","calc. from 092038","UF16","0.56999999999999995","1","438.8837209302327","103.78488372093025","73.697674418604649","3.4334883720930232","21.459302325581394","1.7616279069767444","0.5232558139534953","0","176.74418604651163","2.558139534883721","436.62790697674421","0.28720930232558139","2.6735465116279067","182.84883720930233","38.720930232558146","146.27906976744185","253.2558139534884","1.2906976744186047","34.186046511627907","56.97674418604651","56.511627906976749","36.627906976744185","0","3.3139534883720931","4.651162790697675E-2","8.895348837209302E-2","8.2067905737857529","2.4462209302325579","0.28651162790697676","0.10465116279069769","17.674418604651166","2.0930232558139537","0.93023255813953498","1170","1870","1910","89.382660221896984","2770","1320.1232100922002","416.89466539981106","846.76369566299729","1530","1630","498.82407343647787","810.15811580057903","930.09748244713387","777.53526264273739","777.93138505090837","345.63417861319175","643.66700724503448","948.05804238776238",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"093001",52,"ABX","Abalones, muscle, raw",NA,"r","fi195, fi204, fi429, CH02-124101, NZ13-T10, AF1-AAG122, SR27-15155, USY-1, dAA","UF16","0.42","1","407.06966666666665","96.102666666666664","75.350999999999999","2.8329599999999999","17.706","1.0933333333333333","3.8596666666666675","0","142","1.9900000000000002","30.749999999999996","0.36121249999999999","2.6","231.375","56.762499999999996","377.42857142857144","136.22222222222223","1.0090000000000001","150","20.872499999999999","10.555555555555555","11.333333333333334","0","1.2028571428571428","0.08","0.13250000000000001","5.363055846882796","1.1000000000000001","0.3","9.5000000000000001E-2","5","4.3650000000000002","0.625","1050","1080","1460","163.6615094494806","2380","1020","454.81640292612622","715.47500083516502","1110","1130","469.00604773431388","704.0190949835295","896.09151958001189","875.86826595059938","766.3997618050148","255.7833508129678","626.01818759440334","766.38584835423887","0.69","0.75","0.25","0.20","0.30","0",NA,NA,NA,"0","0","0","0","0",NA,"0.02","0.01","0.18","0.01","0.04",NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0.02",NA,NA,NA,"0.04",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.10",NA,NA,NA,NA,NA,NA,NA,"0.02",NA,NA,NA,NA,"0.02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.03",NA,NA,NA,NA,"0.01",NA,"0.04",NA,NA,NA,NA,NA,NA,NA,"0.01",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"0.01",NA,NA,NA,"0.05",NA,NA,NA,"0.01",NA,NA,"0.06",NA,NA,NA,NA,NA,"0.07",NA,NA,"0.01",NA,NA
"093036",52,"ABX","Abalones, muscle, boiled<U+2666>",NA,"c","calc. from 093001","UF16","0.42","1","646.14232804232802","152.54391534391533","60.874603174603173","4.4967619047619047","28.104761904761904","1.7354497354497354","6.1264550264550275","0","225.39682539682539","3.1587301587301591","48.809523809523803","0.51601785714285708","3.3015873015873018","275.44642857142856","76.584325396825392","509.22902494331072","183.79188712522046","1.6015873015873017","210","29.81785714285714","15.079365079365079","16.190476190476193","0","1.909297052154195","9.5238095238095233E-2","0.14722222222222223","7.9889775347345973","1.2222222222222223","0.33333333333333331","0.10555555555555554","5.5555555555555554","5.5428571428571436","0.79365079365079361","1670","1720","2319.9752358587607","259.78017372933431","3780","1620","721.93079829543842","1140","1770","1790","744.4540440227205","1120","1420","1390.2670888104751","1220","406.0053187507425","993.67966284825923","1220","0.79","1.36","0.46","0.36","0.54","0",NA,NA,NA,"0","0","0","0","0",NA,"0.03","0.02","0.32","0.01","0.07",NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0.03",NA,NA,NA,"0.07",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.18",NA,NA,NA,NA,NA,NA,NA,"0.04",NA,NA,NA,NA,"0.04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.05",NA,NA,NA,NA,"0.02",NA,"0.07",NA,NA,NA,NA,NA,NA,NA,"0.02",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"0.02",NA,NA,NA,"0.08",NA,NA,NA,"0.01",NA,NA,"0.11",NA,NA,NA,NA,NA,"0.13",NA,NA,"0.02",NA,NA
"093071",52,"ABX","Abalones, muscle, boiled in recipe",NA,"c","calc. from 093001","UF16","0.42","1","646.14232804232802","152.54391534391533","60.874603174603173","4.4967619047619047","28.104761904761904","1.7354497354497354","6.1264550264550275","0","225.39682539682539","3.1587301587301591","48.809523809523803","0.57335317460317459","4.1269841269841274","367.26190476190476","90.099206349206341","599.09297052154193","216.22574955908291","1.6015873015873017","230","33.13095238095238","15.079365079365079","16.190476190476193","0","1.909297052154195","0.10793650793650794","0.21031746031746032","8.4254854712425331","1.6587301587301586","0.40476190476190477","0.12817460317460319","6.746031746031746","6.2357142857142858","0.84325396825396826","1670","1720","2319.9752358587607","259.78017372933431","3780","1620","721.93079829543842","1140","1770","1790","744.4540440227205","1120","1420","1390.2670888104751","1220","406.0053187507425","993.67966284825923","1220","0.79","1.36","0.46","0.36","0.54","0",NA,NA,NA,"0","0","0","0","0",NA,"0.03","0.02","0.32","0.01","0.07",NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0.03",NA,NA,NA,"0.07",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.18",NA,NA,NA,NA,NA,NA,NA,"0.04",NA,NA,NA,NA,"0.04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.05",NA,NA,NA,NA,"0.02",NA,"0.07",NA,NA,NA,NA,NA,NA,NA,"0.02",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"0.02",NA,NA,NA,"0.08",NA,NA,NA,"0.01",NA,NA,"0.11",NA,NA,NA,NA,NA,"0.13",NA,NA,"0.02",NA,NA
"093002",52,"JTX","Conch shells, flesh, raw",NA,"r","fi235, fi240, dAA","UF16","0.67635714285714299","1","440.16571428571427","103.71714285714286","71.771428571428572","3.722285714285714","23.264285714285712","0.50571428571428567","1.527142857142858","0",NA,"2.9314285714285719","271.16666666666669","0.3666666666666667","3.0333333333333332","235.56666666666669","244.26666666666665","131.16666666666666","428.83333333333331","4.3999999999999995",NA,NA,NA,NA,NA,NA,NA,NA,"5.6013187189561524",NA,NA,NA,NA,NA,NA,"1390","1420","1920","215.03829867073239","3130","1340","597.5928354917595","940.07764830329199","1460","1480","616.23690817909198","925.02549271488101","1180","1150","1010","336.07912313736915","822.53846032618947","1010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"093037",52,"JTX","Conch shells, flesh, boiled<U+2666>",NA,"c","calc. from 093002","UF16","0.67635714285714299","1","863.0700280112045","203.36694677871148","44.649859943977589","7.2985994397759102","45.616246498599438","0.9915966386554621","2.9943977591036433","0",NA,"5.7478991596638664","531.69934640522877","0.6470588235294118","4.7581699346405228","346.42156862745099","407.11111111111103","218.61111111111109","714.72222222222217","8.6274509803921564",NA,NA,NA,NA,NA,NA,NA,NA,"10.982977880306182",NA,NA,NA,NA,NA,NA,"2720","2780","3770","421.643722883789","6130","2620","1170","1840","2870","2900","1210","1810","2310","2260","1970","658.97867281837091","1610","1970",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"093072",52,"JTX","Conch shells, flesh, boiled in recipe",NA,"c","calc. from 093002","UF16","0.67635714285714299","1","863.0700280112045","203.36694677871148","44.649859943977589","7.2985994397759102","45.616246498599438","0.9915966386554621","2.9943977591036433","0",NA,"5.7478991596638664","531.69934640522877","0.71895424836601307","5.9477124183006529","461.89542483660136","478.95424836601302","257.18954248366009","840.84967320261433","8.6274509803921564",NA,NA,NA,NA,NA,NA,NA,NA,"10.982977880306182",NA,NA,NA,NA,NA,NA,"2720","2780","3770","421.643722883789","6130","2620","1170","1840","2870","2900","1210","1810","2310","2260","1970","658.97867281837091","1610","1970",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
