"fdc_id","food_desc","food_group","food_desc_bengali","scientific_name","nutrient_data_source","source_fct","Edible_factor_in_FCT","ENERCkcal","ENERCkJ","WATERg","PROCNTg","FATCEg","CHOAVLDFg","FIBTGg_standardised","FIBTGg","FIBCg","ASHg","CAmg","FEmg","MGmg","Pmg","Kmg","NAmg","ZNmg","CUmg","VITA_RAEmcg","RETOLmcg","CARTBEQ or [CARTB]mcg","CARTAmcg","CARTBmcg","CRYPXmcg","VITDmcg","VITEmg","TOCHPAmg","THIAmg","RIBFmg","NIAEQmg","NIAmg","NIATRPmg","VITB6Amg","FOLmcg","ASCLmg","ILEmg","LEUmg","LYSmg","METmg","CYSmg","PHEmg","TYRmg","THRmg","TRPmg","VALmg","ARGmg","HISmg","ALAmg","ASPmg","GLUmg","GLYmg","PROmg","SERmg","PHTACmg","OXALACmg","TPC mg GAE","DPPH-RSCµmol TE","T-ORAC mcmole TE","FASATg","FAMSg","FAPUg","CHOL_mg","F4D0g","F6D0g","F8D0g","F10D0g","F12D0g","F14D0g","F15D0g","F16D0g","F17D0g","F18D0g","F20D0g","F22D0g","F24D0g","F14D1g","F14D1CN5g","F16D1g","F16D1CN7g","F18D1g","F18D1N9g","F18D1CN7g","F20D1g","F20D1CN11g","F20D1CN9g","F22D1g","F22D1CN9g","F22D1CN11g","F24D1CN9g","F18D2g","F18D2CN6g","F20D2g","F18D3g","F18D3CN3g","F18D3N6g","F20D3N6g","F18D4g","F18D4CN3g","F20D4g","F20D4CN6g","F20D5CN3g","F22D5CN3g","F22D6CN3g","SUGARg"
"08_0026","Mango, Langra, yellow flesh, ripe, raw","Fruits","Aam, Langra, paka","Mangifera indica","KF, IND (278), DK7 (0523), UK6 (14-294), US25 (09176)","BA13","0.69","82","348","78.44","0.79100000000000004","0.41099999999999998","18.033500000000004","1.5675000000000001","1.5675000000000001",NA,"0.75700000000000001","12.608000000000001","0.23667090941011235","14.69","16","180.89","0.42199999999999999","0.60441714736552965","0.7891276503521597","24.961916666666667","0","300",NA,"299.54300000000001",NA,"0","0.92064000000000001",NA,"9.0778947368421056E-2","0.10212631578947369","0.63","0.5","0.13","0.16211999999999999","71","102.977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.4","11.700000000000001","107.80000000000001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17.805900846432884"
"08_0027","Melon, Futi, orange flesh, ripe, raw","Fruits","Futi, paka","Cucumis melo","P23, R5, IND (280), DK7 (0642, 0185), UK6 (14-162), US25 (09184)","BA13","0.9","17","73","94.954999999999998","0.30499999999999999","0.22999999999999998","3.1400000000000006","0.8","0.8",NA,"0.57000000000000006","17.23","0.24576000000000001","21","14","211","2.86","6.2710000000000002E-2","6.1870000000000001E-2","104.73666666666666","0","1260","0","1260","0","0","6.6666666666666666E-2",NA,"0.11","0.08","0.51239999999999997","0.47039999999999998","4.2000000000000003E-2","5.5500000000000001E-2","21.333333333333332","33.93",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19.82","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08_0028","Monkey-jack, yellowish-orange flesh, raw","Fruits","Dewa","Artocarpus lacucha","T28, P23, R5, T16, IND(268)","BA13","0.71","103","435","72.33","1.2333333333333334","0.71","21.116666666666674","3.63","3.63",NA,"0.98","56.84","0.77800000000000002","23.69","22.69","348.33","46","1.68","1.0530900000000001","309.84666666666664","0","3720",NA,"3720",NA,"0",NA,NA,"0.03","0.23",NA,"0.46",NA,NA,NA,"65.58",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25.75",NA,"3","80.100000000000009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08_0029","Muskmelon, Bangee, light orange flesh, ripe, raw","Fruits","Bangee, paka","Cucumis melo","T16, P6 (832), P50, IND(280), DK7(0185), US25(9184)","BA13","0.9","16","67","95.5","0.3","0.2","2.7999999999999972","0.8","0.8",NA,"0.4","21","0","20","35","130","7","0.06","0.09","3.5714285714285712","0","42.857142857142854","0","42.857142857142854","0","0","6.6666666666666666E-2",NA,"0.11","0.08","0.51239999999999997","0.47039999999999998","4.2000000000000003E-2","5.5500000000000001E-2","21.333333333333332","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.7899999999999991","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08_0030","Orange juice, raw (unsweetened)","Fruits","Komolar ross","Citrus reticulata","P6(836), UK6(14-301), US25(09206)","BA13","1","9","38","97.7","0.2","0.1","1.7000000000000028","0.2","0.2",NA,"0.1","5","0.7","8","13","150","10","0.05","4.3999999999999997E-2","1.9740028490028461","0","23.688034188034152","1.1794871794871777","6.4871794871794775","33.222222222222172","0","0.17",NA,"0.06","0.02","0.30000000000000004","0.2","0.1","4.8000000000000001E-2","6","64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08_0031","Orange, raw","Fruits","Komola","Citrus aurantium, Citrus reticulata","P50, T70, P6 (837), P8, T70, IND (283), DK7 (0005), UK6 (14-298), US25 (09200)","BA13","0.67","44","186","87.7","0.67999999999999994","0.2","8.7199999999999847","2.4","2.4",NA,"0.3","23.414999999999999","0.24349999999999999","17","25","131.94999999999999","4.5","6.6000000000000003E-2","3.4000000000000002E-2","18.680555555555557","0","224.16666666666669","18.333333333333336","118.33333333333334","193.33333333333337","0","0.24",NA,"0.04","0.01","0.5","0.4","0.1","8.2000000000000003E-2","30","54",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.6120754716981107"
"08_0032","Orange, sweet, ripe, raw","Fruits","Malta, paka","Citrus sinensis","P6(835), US25(092000), DK7(0005)","BA13","0.67","49","208","86.3","0.2","0.1","10.700000000000003","2.4","2.4",NA,"0.3","31","0.1","10","14","181","2","7.0000000000000007E-2","4.4999999999999998E-2","11.208333333333334","0","134.5","11","71","116","0",NA,"0.18","0.15","0.01","0.4","0.3","0.1","8.2000000000000003E-2","46.2","54",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.35"
"08_0033","Palmyra palm, cotyledon, raw","Fruits","Kochi taal er shas","Borassus flabellifer","P6 (838), T28, IND (286)","BA13",NA,"31","133","91.949999999999989","0.6","0.1","6.8500000000000227","0.3",NA,"0.3","0.2","43","0.5",NA,"20",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,"0.01","0.01",NA,"0.2",NA,NA,NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","30.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08_0034","Palmyra palm, pulp, orange flesh, ripe, raw","Fruits","Taal, paka","Borassus flabellifer","T34,T45, T70, P6(839), R5, P50, WEA(05_023)","BA13","0.35","78","332","79.68549999999999","0.54966666666666664","0.39333333333333331","17.818525000000008","0.7",NA,"0.7","0.87297500000000006","15.745999999999999","1.6688666666666665","14.455","58","238.97","2","0.27284333333333333","0.128","208.33333333333334","0","2500",NA,"2500",NA,"0",NA,NA,"3.9999999552965168E-2","1.9999999776482584E-2",NA,"0.31500000655651095",NA,NA,NA,"35.130000000000003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.119999999999999"
"08_0035","Papaya, ripe, raw","Fruits","Pepe, paka","Carica papaya","P50,T70, P6 (840), P8, R5, T16, R6, DK7 (0464), US25(09226), IND(287)","BA13","0.75","33","139","90.472499999999997","0.61","0.1466666666666667","6.4558333333333451","1.7","1.7",NA,"0.61499999999999999","28.682000000000006","0.34869500000000003","10.31","11.02","182.14333333333335","4","0.17399999999999999","2.9499999999999998E-2","60.105833333333329","0","721.27","2","425.77","589","0",NA,"0.3","0.08","0.03","0.48799999999999999","0.33800000000000002","0.15","1.9E-2","58","61.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22.934999999999999","1",NA,NA,"298",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.239953936348412"
"08_0036","Persimmon, ripe, raw","Fruits","Gab, Bilati, paka","Diospyros spp.","P50, IND(292), US25(09263), EAS(968), TH(THE 134), DK7(0634)","BA13","0.84","67","284","81.153333333333322","0.65599999999999992","0.19750000000000001","13.935666666666677","3.6","3.6",NA,"0.45750000000000002","23.833333333333332","0.182","14.666666666666666","17","180.33333333333334","4.666666666666667","6.7333333333333328E-2","0.13866666666666666","81.375","0","976.5","0","253","1450","0","1.8",NA,"0.03","0.13750000000000001","0.32500000000000001","0.125","0.2","0.03","8","12.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12.265000000000001"
"08_0037","Pineapple, Joldugee, ripe, raw","Fruits","Anaros, Joldugee, paka","Ananas comosus","P6(843), P8, R5, U1,  IND(294), DK7(0003), UK6(14-208), US25(09429, 09430)","BA13","0.6","43","181","88.740000000000009","0.81666666666666654","0.39","8.3283333333333189","1.4","1.4",NA,"0.32500000000000001","20.406666666666666","1.6","12","6.82","122.22","41.81","0.60148000000000001","0.24",NA,"0",NA,NA,NA,NA,"0","0.1",NA,"0.11","0.04","0.4","0.3","0.1","0.09","12.1","20.9375",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.3154702194357268"
"08_0038","Pineapple, ripe, raw","Fruits","Anaros, paka","Ananas comosus","P50, T65, T70, P23, P6(844), T28, P8, U1, T32, IND(294), DK7(0003), UK6 (14-208), US25 (09429), US25(09430)","BA13","0.62","47","197","87.215000000000003","0.95799999999999996","0.13500000000000001","9.6969999999999885","1.4","1.4",NA,"0.59499999999999997","17.883333333333333","0.66739999999999999","31.533333333333331","9.1","175.4","12.983333333333334","0.2215","0.124","5.0916666666666668","0","61.1","0","61.1","0","0","0.1",NA,"0.2","0.12","0.4","0.3","0.1","0.09","12.1","33.906666666666666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","3","20.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.3062421630093972"
"08_0039","Pomegranate, ripe, with seed, raw","Fruits","Bedana, paka, bichi soho","Punica granatum","P6(846), P8, IND(296), DK7(0633), UK6(14-226), US25(09286)","BA13","0.8","67","283","80.900000000000006","1.6","0.2","12.700000000000003","4","4",NA,"0.6","21","0.3","44","70","133","0.9","0.82","0.34","2.75","0","33","26","20","0","0",NA,"0.6","0.02","0.1","0.5","0.3","0.2","0.105","38","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08_0040","Pomelo, raw","Fruits","Zambura","Citrus maxima","P50, T62, T65, T70, P6(847), P8, BID(0600186), UK6 (14-228), US25 (9295)","BA13","0.77","38","159","89.92","0.44500000000000001","0.33666666666666667","7.693333333333328","1","1",NA,"0.60499999999999998","35.575000000000003","0.21049999999999996","15","21","235.45","1","5.8999999999999997E-2","6.3E-2","3.2965277777777779","0","39.558333333333337","21.883333333333333","28.616666666666667","0","0","0.24",NA,"0.06","0.04","0.30000000000000004","0.2","0.1","3.5999999999999997E-2","26","121.66666666666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08_0041","Tamarind, pulp, sweet, ripe, raw","Fruits","Tetul, paka, misti","Tamarindus indica","P6(850), UK6(13-856), US25(09322), WEA(05_021), BID(0601348, 0601409, 0601443), DK7(0647), UK6(14-265)","BA13","0.40666666666666668","270","1140","27.890476190476193","3.2388714285714286","0.43333333333333335","60.756419047619048","5.0999999999999996","5.0999999999999996",NA,"2.5808999999999997","127","3.9529714285714292","86.428550000000001","119.50421999999999","700.09097499999996","18.778525000000002","0.10500000000000001","8.7999999999999995E-2","1.3333333333333333","0","16","0","16","0","0",NA,"0.09","0.35149999999999998","0.12279999999999999","1.857","1.5569999999999999","0.3","6.8000000000000005E-2","14.5","11.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08_0042","Watermelon, ripe, raw","Fruits","Tarmuz, lal, paka","Citrullus vulgaris","P18, P50, R5, P41, T16, R6, P6(854),T70, IND(281), US25(09326)","BA13","0.78","22","93","94.223333333333343","0.46499999999999997","0.2","4.3816666666666464","0.4","0.4",NA,"0.32999999999999996","12.442499999999999","0.38766","11.004999999999999","12","106.75","17.47","0.14547666666666667","0.12369999999999999","29.310833333333335","0","351.73","0","299.73","104.00000000000001","0","0.05",NA,"0.02","0.04","0.32799999999999996","0.17799999999999999","0.15","4.4999999999999998E-2","3","23.946666666666669",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.095000000000001","11",NA,"21","51",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.1889278752436585"
"08_0043","Woodapple, ripe, raw","Fruits","Bel, paka","Aegle marmelos","P6(853), P18, P8, P50, R5, R6, T70, IND(244)","BA13","0.64","111","469","68.457499999999996","2.9166666666666665","0.25","20.855833333333337","6.96","6.96",NA,"0.56000000000000005","41.416000000000004","0.42124999999999996","13.29","50","492.83500000000004","6.92","0.25693666666666665","0.14600000000000002",NA,"0",NA,NA,NA,NA,"0",NA,NA,"0.03","0.02",NA,"1.1000000000000001",NA,NA,NA,"11.256666666666668",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"120.95",NA,NA,"2070","17933",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09_0001","Anchovy, Gangetic hairfin, dried","Fish, shellfish and their products","Fesha, shutki","Setipinna phasa","P6 (926), US25 (15001)","BA13","1","328","1390","10.3","70.900000000000006","4.9000000000000004","0","0","0",NA,"11.9","1680","18","138.10364250844916","772.41666666666663","982.42857142857133",NA,NA,"0.7107285016898236","15.185950413223141","15.185950413223141","0","0","0","0",NA,NA,"0.58","0.18526098385279766","0.86230567029665806",NA,NA,NA,"0.48167855801727383","30.315433721366887","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09_0002","Anchovy, Gangetic hairfin, raw","Fish, shellfish and their products","Fesha","Setipinna phasa","R4, P6 (926), US25 (15001)","BA13","1","105","441","74.8","17.734999999999999","3.76","0","0","0",NA,"3.0350000000000001","451.5","1.7999999999999998","38.798347728126181","217","276","51","3.2","0.19966954562523476","11.652892561983471","11.652892561983471","0","0","0","0",NA,NA,"0.44","5.2046564025535126E-2","0.2422530980097635",NA,"13.270927525347355",NA,"0.1353210664663913","8.5167104769057467","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09_0003","Anchovy, Goldspotted grebadier, raw","Fish, shellfish and their products","Olua","Coilia dussumieri","R4, P46, P47","BA13",NA,"71","301","79.94","13.16","2.08","0","0","0",NA,"3.34","449.25","4.45","38.1","238","275.89999999999998","60","1.25","8.7687216714898153E-2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.6410744998714799E-2","7.6316741246143183E-2","4.0847863114111611","1.3285251720100861","2.7562611394010754","0.22429759128822549",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09_0004","Anchovy, Scaly hairfin, raw","Fish, shellfish and their products","Fesha, Teli","Setipinna taty","R4, US25(15001)","BA13","1","101","427","75.25","19.260000000000002","2.7","0","0","0",NA,"2.79","327","2.2999999999999998","38.105520090123925","175","338","40","1.5985730379271501","0.19610401802478411","8.3677685950413228","8.3677685950413228","0","0","0","0",NA,NA,"0.32","5.1117161096507713E-2","0.2379271498310177",NA,"13.033946676680438",NA,"0.13290461885092003","8.3646263612467155","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09_0005","Barb, Olive, raw","Fish, shellfish and their products","Sorpunti","Puntius sarana","P6(956), R4, P65, P92, T70, T47, T39, T18, TH (THG80)","BA13",NA,"175","729","70.55","17.408571428571431","11.701666666666668","0","0","0",NA,"1.7380000000000002","226.84000000000003","0.56555555555555559","21.272500000000001","151.22","266.65000000000003","43.1","0.7403333333333334","2.52375E-2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.2653846153846156E-2","6.7961538461538462E-2",NA,"3.5113461538461546",NA,"0.32929033217538589",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09_0006","Barb, Olive, without bones, raw","Fish, shellfish and their products","Sorpunti, kata chara","Puntius sarana","P6(956), R4, P65, P92, T70, T47, T39, T18, TH (THG80), BID(0900001)","BA13","0.54","175","729","70.55","17.408571428571431","11.701666666666668","0","0","0",NA,"1.3050000000000002","23.504999999999999","0.56555555555555559","21.272500000000001","156.42333333333332","195.47499999999999","43.1","0.7403333333333334","2.52375E-2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.2653846153846156E-2","6.7961538461538462E-2",NA,"3.5113461538461546",NA,"0.32929033217538589",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09_0007","Barb, Pool barb, eyes included, raw","Fish, shellfish and their products","Punti, Vadi punti, chokh soho","Puntius sophore","R4, P93, P56, T70, P8, IND (372), T102, T70","BA13",NA,"139","582","71.59","17.600000000000001","7.6449999999999996","0","0","0",NA,"4.8550000000000004","967.33333333333337","2.6",NA,"620","203","53","3","6.6000000000000003E-2","59.070520833333333","57","25",NA,"24.846249999999998",NA,NA,NA,NA,"0.01","0.03",NA,"0.3",NA,"0.26206255213448576",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09_0008","Barb, Pool barb, without bones, eyes included, raw","Fish, shellfish and their products","Punti, Vadi punti, chokh soho,  kata chara","Puntius sophore","P6(931), P8,T42, T46, T70, T102, R4, IND(372), R4","BA13","0.77","94","395","76.5625","17.602499999999999","2.5924999999999998","0","0","0",NA,"1.43","110","1.9650000000000001","38.0859375","96","238","53","3","6.6000000000000003E-2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.01","0.03",NA,"0.3",NA,"0.26206255213448576",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09_0009","Bata, raw","Fish, shellfish and their products","Bata","Labeo bata","P46, P30, R4, P6(903, 907, 909), P64, IND(316)","BA13","0.77","106","446","74.554285714285726","15.906666666666666","4.74","0","0","0",NA,"2.1459999999999999","492.84","1.1620000000000001","32.9","200","200.6","82.802955437565643","0.94","0.17",NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.4240719977005218E-2","9.68062808058896E-2","5.1814708573462163","1.6852079734969121","3.4962628838493037","0.28451706993490034",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09_0010","Boal,without bones, raw","Fish, shellfish and their products","Boal, kata chara","Wallago attu","P6(912), T14, T70, UK6(16-004)","BA13","0.59","80","339","80.762499999999989","15.375","2.1074999999999999","0","0","0",NA,"1.3","83","0.75399999999999989","36.6","133.94666666666666","146","62.600791526000428","0.26999999999999996","5.3000000000000005E-2","0.96101231190150471","0.96101231190150471","0",NA,NA,NA,NA,NA,NA,"6.3687772029550171E-2","7.318760267809972E-2","3.9","1","2.9","0.21510094279198605",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
